iin	V(iin)	I(Iin)	I(Iout)	I(Vdd)	I(Vout)
7.972029999999967e-05	1.318713e+00	7.972030e-05	8.129885e-05	-1.610192e-04	8.129885e-05
7.982019999999967e-05	1.316519e+00	7.982020e-05	8.139812e-05	-1.612183e-04	8.139812e-05
7.992009999999966e-05	1.314325e+00	7.992010e-05	8.149740e-05	-1.614175e-04	8.149740e-05
8.001999999999966e-05	1.312133e+00	8.002000e-05	8.159666e-05	-1.616167e-04	8.159666e-05
8.011989999999965e-05	1.309941e+00	8.011990e-05	8.169591e-05	-1.618158e-04	8.169591e-05
8.021979999999965e-05	1.307750e+00	8.021980e-05	8.179517e-05	-1.620150e-04	8.179517e-05
8.031969999999964e-05	1.305560e+00	8.031970e-05	8.189442e-05	-1.622141e-04	8.189442e-05
8.041959999999964e-05	1.303371e+00	8.041960e-05	8.199366e-05	-1.624133e-04	8.199366e-05
8.051949999999963e-05	1.301183e+00	8.051950e-05	8.209290e-05	-1.626124e-04	8.209290e-05
8.061939999999963e-05	1.298995e+00	8.061940e-05	8.219213e-05	-1.628115e-04	8.219213e-05
8.071929999999963e-05	1.296809e+00	8.071930e-05	8.229136e-05	-1.630107e-04	8.229136e-05
8.081919999999962e-05	1.294623e+00	8.081920e-05	8.239059e-05	-1.632098e-04	8.239059e-05
8.091909999999962e-05	1.292439e+00	8.091910e-05	8.248980e-05	-1.634089e-04	8.248980e-05
8.101899999999961e-05	1.290255e+00	8.101900e-05	8.258901e-05	-1.636080e-04	8.258901e-05
8.111889999999961e-05	1.288072e+00	8.111890e-05	8.268822e-05	-1.638071e-04	8.268822e-05
8.121879999999960e-05	1.285889e+00	8.121880e-05	8.278742e-05	-1.640062e-04	8.278742e-05
8.131869999999960e-05	1.283708e+00	8.131870e-05	8.288662e-05	-1.642053e-04	8.288662e-05
8.141859999999959e-05	1.281528e+00	8.141860e-05	8.298580e-05	-1.644044e-04	8.298580e-05
8.151849999999959e-05	1.279348e+00	8.151850e-05	8.308499e-05	-1.646035e-04	8.308499e-05
8.161839999999958e-05	1.277169e+00	8.161840e-05	8.318417e-05	-1.648026e-04	8.318417e-05
8.171829999999958e-05	1.274991e+00	8.171830e-05	8.328335e-05	-1.650016e-04	8.328335e-05
8.181819999999958e-05	1.272814e+00	8.181820e-05	8.338251e-05	-1.652007e-04	8.338251e-05
8.191809999999957e-05	1.270638e+00	8.191810e-05	8.348167e-05	-1.653998e-04	8.348167e-05
8.201799999999957e-05	1.268462e+00	8.201800e-05	8.358084e-05	-1.655988e-04	8.358084e-05
8.211789999999956e-05	1.266288e+00	8.211790e-05	8.367999e-05	-1.657979e-04	8.367999e-05
8.221779999999956e-05	1.264114e+00	8.221780e-05	8.377914e-05	-1.659969e-04	8.377914e-05
8.231769999999955e-05	1.261941e+00	8.231770e-05	8.387828e-05	-1.661960e-04	8.387828e-05
8.241759999999955e-05	1.259769e+00	8.241760e-05	8.397741e-05	-1.663950e-04	8.397741e-05
8.251749999999954e-05	1.257597e+00	8.251750e-05	8.407655e-05	-1.665941e-04	8.407655e-05
8.261739999999954e-05	1.255427e+00	8.261740e-05	8.417568e-05	-1.667931e-04	8.417568e-05
8.271729999999953e-05	1.253257e+00	8.271730e-05	8.427480e-05	-1.669921e-04	8.427480e-05
8.281719999999953e-05	1.251089e+00	8.281720e-05	8.437392e-05	-1.671911e-04	8.437392e-05
8.291709999999952e-05	1.248921e+00	8.291710e-05	8.447302e-05	-1.673901e-04	8.447302e-05
8.301699999999952e-05	1.246753e+00	8.301700e-05	8.457213e-05	-1.675891e-04	8.457213e-05
8.311689999999952e-05	1.244587e+00	8.311690e-05	8.467124e-05	-1.677881e-04	8.467124e-05
8.321679999999951e-05	1.242422e+00	8.321680e-05	8.477033e-05	-1.679871e-04	8.477033e-05
8.331669999999951e-05	1.240257e+00	8.331670e-05	8.486942e-05	-1.681861e-04	8.486942e-05
8.341659999999950e-05	1.238093e+00	8.341660e-05	8.496850e-05	-1.683851e-04	8.496850e-05
8.351649999999950e-05	1.235930e+00	8.351650e-05	8.506759e-05	-1.685841e-04	8.506759e-05
8.361639999999949e-05	1.233768e+00	8.361640e-05	8.516666e-05	-1.687831e-04	8.516666e-05
8.371629999999949e-05	1.231606e+00	8.371630e-05	8.526572e-05	-1.689820e-04	8.526572e-05
8.381619999999948e-05	1.229446e+00	8.381620e-05	8.536479e-05	-1.691810e-04	8.536479e-05
8.391609999999948e-05	1.227286e+00	8.391610e-05	8.546385e-05	-1.693799e-04	8.546385e-05
8.401599999999947e-05	1.225127e+00	8.401600e-05	8.556290e-05	-1.695789e-04	8.556290e-05
8.411589999999947e-05	1.222969e+00	8.411590e-05	8.566195e-05	-1.697778e-04	8.566195e-05
8.421579999999947e-05	1.220811e+00	8.421580e-05	8.576099e-05	-1.699768e-04	8.576099e-05
8.431569999999946e-05	1.218655e+00	8.431570e-05	8.586003e-05	-1.701757e-04	8.586003e-05
8.441559999999946e-05	1.216499e+00	8.441560e-05	8.595906e-05	-1.703747e-04	8.595906e-05
8.451549999999945e-05	1.214344e+00	8.451550e-05	8.605809e-05	-1.705736e-04	8.605809e-05
8.461539999999945e-05	1.212190e+00	8.461540e-05	8.615711e-05	-1.707725e-04	8.615711e-05
8.471529999999944e-05	1.210037e+00	8.471530e-05	8.625613e-05	-1.709714e-04	8.625613e-05
8.481519999999944e-05	1.207884e+00	8.481520e-05	8.635514e-05	-1.711703e-04	8.635514e-05
8.491509999999943e-05	1.205732e+00	8.491510e-05	8.645414e-05	-1.713692e-04	8.645414e-05
8.501499999999943e-05	1.203581e+00	8.501500e-05	8.655314e-05	-1.715681e-04	8.655314e-05
8.511489999999942e-05	1.201431e+00	8.511490e-05	8.665214e-05	-1.717670e-04	8.665214e-05
8.521479999999942e-05	1.199281e+00	8.521480e-05	8.675113e-05	-1.719659e-04	8.675113e-05
8.531469999999942e-05	1.197133e+00	8.531470e-05	8.685012e-05	-1.721648e-04	8.685012e-05
8.541459999999941e-05	1.194985e+00	8.541460e-05	8.694909e-05	-1.723637e-04	8.694909e-05
8.551449999999941e-05	1.192838e+00	8.551450e-05	8.704807e-05	-1.725626e-04	8.704807e-05
8.561439999999940e-05	1.190692e+00	8.561440e-05	8.714703e-05	-1.727614e-04	8.714703e-05
8.571429999999940e-05	1.188546e+00	8.571430e-05	8.724600e-05	-1.729603e-04	8.724600e-05
8.581419999999939e-05	1.186401e+00	8.581420e-05	8.734495e-05	-1.731592e-04	8.734495e-05
8.591409999999939e-05	1.184257e+00	8.591410e-05	8.744391e-05	-1.733580e-04	8.744391e-05
8.601399999999938e-05	1.182114e+00	8.601400e-05	8.754286e-05	-1.735569e-04	8.754286e-05
8.611389999999938e-05	1.179972e+00	8.611390e-05	8.764180e-05	-1.737557e-04	8.764180e-05
8.621379999999937e-05	1.177830e+00	8.621380e-05	8.774074e-05	-1.739545e-04	8.774074e-05
8.631369999999937e-05	1.175689e+00	8.631370e-05	8.783967e-05	-1.741534e-04	8.783967e-05
8.641359999999937e-05	1.173549e+00	8.641360e-05	8.793860e-05	-1.743522e-04	8.793860e-05
8.651349999999936e-05	1.171410e+00	8.651350e-05	8.803752e-05	-1.745510e-04	8.803752e-05
8.661339999999936e-05	1.169271e+00	8.661340e-05	8.813643e-05	-1.747498e-04	8.813643e-05
8.671329999999935e-05	1.167134e+00	8.671330e-05	8.823534e-05	-1.749486e-04	8.823534e-05
8.681319999999935e-05	1.164997e+00	8.681320e-05	8.833425e-05	-1.751474e-04	8.833425e-05
8.691309999999934e-05	1.162860e+00	8.691310e-05	8.843315e-05	-1.753463e-04	8.843315e-05
8.701299999999934e-05	1.160725e+00	8.701300e-05	8.853205e-05	-1.755451e-04	8.853205e-05
8.711289999999933e-05	1.158590e+00	8.711290e-05	8.863094e-05	-1.757438e-04	8.863094e-05
8.721279999999933e-05	1.156456e+00	8.721280e-05	8.872982e-05	-1.759426e-04	8.872982e-05
8.731269999999932e-05	1.154323e+00	8.731270e-05	8.882870e-05	-1.761414e-04	8.882870e-05
8.741259999999932e-05	1.152191e+00	8.741260e-05	8.892758e-05	-1.763402e-04	8.892758e-05
8.751249999999932e-05	1.150059e+00	8.751250e-05	8.902644e-05	-1.765389e-04	8.902644e-05
8.761239999999931e-05	1.147928e+00	8.761240e-05	8.912531e-05	-1.767377e-04	8.912531e-05
8.771229999999931e-05	1.145798e+00	8.771230e-05	8.922417e-05	-1.769365e-04	8.922417e-05
8.781219999999930e-05	1.143668e+00	8.781220e-05	8.932302e-05	-1.771352e-04	8.932302e-05
8.791209999999930e-05	1.141540e+00	8.791210e-05	8.942186e-05	-1.773340e-04	8.942186e-05
8.801199999999929e-05	1.139412e+00	8.801200e-05	8.952070e-05	-1.775327e-04	8.952070e-05
8.811189999999929e-05	1.137285e+00	8.811190e-05	8.961954e-05	-1.777314e-04	8.961954e-05
8.821179999999928e-05	1.135158e+00	8.821180e-05	8.971838e-05	-1.779302e-04	8.971838e-05
8.831169999999928e-05	1.133032e+00	8.831170e-05	8.981720e-05	-1.781289e-04	8.981720e-05
8.841159999999927e-05	1.130907e+00	8.841160e-05	8.991602e-05	-1.783276e-04	8.991602e-05
8.851149999999927e-05	1.128783e+00	8.851150e-05	9.001484e-05	-1.785263e-04	9.001484e-05
8.861139999999926e-05	1.126660e+00	8.861140e-05	9.011365e-05	-1.787251e-04	9.011365e-05
8.871129999999926e-05	1.124537e+00	8.871130e-05	9.021246e-05	-1.789238e-04	9.021246e-05
8.881119999999926e-05	1.122415e+00	8.881120e-05	9.031126e-05	-1.791224e-04	9.031126e-05
8.891109999999925e-05	1.120294e+00	8.891110e-05	9.041005e-05	-1.793212e-04	9.041005e-05
8.901099999999925e-05	1.118173e+00	8.901100e-05	9.050884e-05	-1.795198e-04	9.050884e-05
8.911089999999924e-05	1.116053e+00	8.911090e-05	9.060762e-05	-1.797185e-04	9.060762e-05
8.921079999999924e-05	1.113934e+00	8.921080e-05	9.070640e-05	-1.799172e-04	9.070640e-05
8.931069999999923e-05	1.111816e+00	8.931070e-05	9.080518e-05	-1.801159e-04	9.080518e-05
8.941059999999923e-05	1.109698e+00	8.941060e-05	9.090395e-05	-1.803145e-04	9.090395e-05
8.951049999999922e-05	1.107581e+00	8.951050e-05	9.100272e-05	-1.805132e-04	9.100272e-05
8.961039999999922e-05	1.105465e+00	8.961040e-05	9.110147e-05	-1.807119e-04	9.110147e-05
8.971029999999921e-05	1.103350e+00	8.971030e-05	9.120022e-05	-1.809105e-04	9.120022e-05
8.981019999999921e-05	1.101235e+00	8.981020e-05	9.129897e-05	-1.811092e-04	9.129897e-05
8.991009999999921e-05	1.099121e+00	8.991010e-05	9.139771e-05	-1.813078e-04	9.139771e-05
9.000999999999920e-05	1.097008e+00	9.001000e-05	9.149645e-05	-1.815064e-04	9.149645e-05
9.010989999999920e-05	1.094895e+00	9.010990e-05	9.159518e-05	-1.817051e-04	9.159518e-05
9.020979999999919e-05	1.092783e+00	9.020980e-05	9.169391e-05	-1.819037e-04	9.169391e-05
9.030969999999919e-05	1.090672e+00	9.030970e-05	9.179263e-05	-1.821023e-04	9.179263e-05
9.040959999999918e-05	1.088562e+00	9.040960e-05	9.189135e-05	-1.823010e-04	9.189135e-05
9.050949999999918e-05	1.086452e+00	9.050950e-05	9.199006e-05	-1.824996e-04	9.199006e-05
9.060939999999917e-05	1.084343e+00	9.060940e-05	9.208876e-05	-1.826982e-04	9.208876e-05
9.070929999999917e-05	1.082235e+00	9.070930e-05	9.218747e-05	-1.828968e-04	9.218747e-05
9.080919999999916e-05	1.080127e+00	9.080920e-05	9.228616e-05	-1.830954e-04	9.228616e-05
9.090909999999916e-05	1.078020e+00	9.090910e-05	9.238485e-05	-1.832939e-04	9.238485e-05
9.100899999999916e-05	1.075914e+00	9.100900e-05	9.248353e-05	-1.834925e-04	9.248353e-05
9.110889999999915e-05	1.073809e+00	9.110890e-05	9.258222e-05	-1.836911e-04	9.258222e-05
9.120879999999915e-05	1.071704e+00	9.120880e-05	9.268089e-05	-1.838897e-04	9.268089e-05
9.130869999999914e-05	1.069600e+00	9.130870e-05	9.277956e-05	-1.840883e-04	9.277956e-05
9.140859999999914e-05	1.067497e+00	9.140860e-05	9.287822e-05	-1.842868e-04	9.287822e-05
9.150849999999913e-05	1.065394e+00	9.150850e-05	9.297688e-05	-1.844854e-04	9.297688e-05
9.160839999999913e-05	1.063292e+00	9.160840e-05	9.307553e-05	-1.846839e-04	9.307553e-05
9.170829999999912e-05	1.061191e+00	9.170830e-05	9.317418e-05	-1.848825e-04	9.317418e-05
9.180819999999912e-05	1.059090e+00	9.180820e-05	9.327282e-05	-1.850810e-04	9.327282e-05
9.190809999999911e-05	1.056991e+00	9.190810e-05	9.337146e-05	-1.852796e-04	9.337146e-05
9.200799999999911e-05	1.054892e+00	9.200800e-05	9.347009e-05	-1.854781e-04	9.347009e-05
9.210789999999911e-05	1.052793e+00	9.210790e-05	9.356872e-05	-1.856766e-04	9.356872e-05
9.220779999999910e-05	1.050695e+00	9.220780e-05	9.366734e-05	-1.858751e-04	9.366734e-05
9.230769999999910e-05	1.048598e+00	9.230770e-05	9.376596e-05	-1.860737e-04	9.376596e-05
9.240759999999909e-05	1.046502e+00	9.240760e-05	9.386457e-05	-1.862722e-04	9.386457e-05
9.250749999999909e-05	1.044406e+00	9.250750e-05	9.396317e-05	-1.864707e-04	9.396317e-05
9.260739999999908e-05	1.042311e+00	9.260740e-05	9.406178e-05	-1.866692e-04	9.406178e-05
9.270729999999908e-05	1.040217e+00	9.270730e-05	9.416037e-05	-1.868677e-04	9.416037e-05
9.280719999999907e-05	1.038123e+00	9.280720e-05	9.425896e-05	-1.870662e-04	9.425896e-05
9.290709999999907e-05	1.036030e+00	9.290710e-05	9.435754e-05	-1.872646e-04	9.435754e-05
9.300699999999906e-05	1.033938e+00	9.300700e-05	9.445613e-05	-1.874631e-04	9.445613e-05
9.310689999999906e-05	1.031847e+00	9.310690e-05	9.455470e-05	-1.876616e-04	9.455470e-05
9.320679999999905e-05	1.029756e+00	9.320680e-05	9.465327e-05	-1.878601e-04	9.465327e-05
9.330669999999905e-05	1.027665e+00	9.330670e-05	9.475183e-05	-1.880585e-04	9.475183e-05
9.340659999999905e-05	1.025576e+00	9.340660e-05	9.485039e-05	-1.882570e-04	9.485039e-05
9.350649999999904e-05	1.023487e+00	9.350650e-05	9.494894e-05	-1.884554e-04	9.494894e-05
9.360639999999904e-05	1.021399e+00	9.360640e-05	9.504749e-05	-1.886539e-04	9.504749e-05
9.370629999999903e-05	1.019311e+00	9.370630e-05	9.514603e-05	-1.888523e-04	9.514603e-05
9.380619999999903e-05	1.017225e+00	9.380620e-05	9.524457e-05	-1.890508e-04	9.524457e-05
9.390609999999902e-05	1.015138e+00	9.390610e-05	9.534310e-05	-1.892492e-04	9.534310e-05
9.400599999999902e-05	1.013053e+00	9.400600e-05	9.544163e-05	-1.894476e-04	9.544163e-05
9.410589999999901e-05	1.010968e+00	9.410590e-05	9.554016e-05	-1.896461e-04	9.554016e-05
9.420579999999901e-05	1.008884e+00	9.420580e-05	9.563867e-05	-1.898445e-04	9.563867e-05
9.430569999999900e-05	1.006800e+00	9.430570e-05	9.573718e-05	-1.900429e-04	9.573718e-05
9.440559999999900e-05	1.004718e+00	9.440560e-05	9.583568e-05	-1.902413e-04	9.583568e-05
9.450549999999900e-05	1.002635e+00	9.450550e-05	9.593419e-05	-1.904397e-04	9.593419e-05
9.460539999999899e-05	1.000554e+00	9.460540e-05	9.603268e-05	-1.906381e-04	9.603268e-05
9.470529999999899e-05	9.984730e-01	9.470530e-05	9.613117e-05	-1.908365e-04	9.613117e-05
9.480519999999898e-05	9.963928e-01	9.480520e-05	9.622965e-05	-1.910349e-04	9.622965e-05
9.490509999999898e-05	9.943134e-01	9.490510e-05	9.632813e-05	-1.912332e-04	9.632813e-05
9.500499999999897e-05	9.922345e-01	9.500500e-05	9.642661e-05	-1.914316e-04	9.642661e-05
9.510489999999897e-05	9.901563e-01	9.510490e-05	9.652508e-05	-1.916300e-04	9.652508e-05
9.520479999999896e-05	9.880788e-01	9.520480e-05	9.662355e-05	-1.918283e-04	9.662355e-05
9.530469999999896e-05	9.860018e-01	9.530470e-05	9.672200e-05	-1.920267e-04	9.672200e-05
9.540459999999895e-05	9.839256e-01	9.540460e-05	9.682045e-05	-1.922251e-04	9.682045e-05
9.550449999999895e-05	9.818500e-01	9.550450e-05	9.691891e-05	-1.924234e-04	9.691891e-05
9.560439999999895e-05	9.797751e-01	9.560440e-05	9.701735e-05	-1.926218e-04	9.701735e-05
9.570429999999894e-05	9.777008e-01	9.570430e-05	9.711579e-05	-1.928201e-04	9.711579e-05
9.580419999999894e-05	9.756272e-01	9.580420e-05	9.721422e-05	-1.930184e-04	9.721422e-05
9.590409999999893e-05	9.735543e-01	9.590410e-05	9.731264e-05	-1.932168e-04	9.731264e-05
9.600399999999893e-05	9.714819e-01	9.600400e-05	9.741107e-05	-1.934151e-04	9.741107e-05
9.610389999999892e-05	9.694102e-01	9.610390e-05	9.750948e-05	-1.936134e-04	9.750948e-05
9.620379999999892e-05	9.673392e-01	9.620380e-05	9.760790e-05	-1.938117e-04	9.760790e-05
9.630369999999891e-05	9.652688e-01	9.630370e-05	9.770630e-05	-1.940100e-04	9.770630e-05
9.640359999999891e-05	9.631990e-01	9.640360e-05	9.780470e-05	-1.942083e-04	9.780470e-05
9.650349999999890e-05	9.611299e-01	9.650350e-05	9.790310e-05	-1.944066e-04	9.790310e-05
9.660339999999890e-05	9.590614e-01	9.660340e-05	9.800149e-05	-1.946049e-04	9.800149e-05
9.670329999999890e-05	9.569936e-01	9.670330e-05	9.809987e-05	-1.948032e-04	9.809987e-05
9.680319999999889e-05	9.549264e-01	9.680320e-05	9.819825e-05	-1.950015e-04	9.819825e-05
9.690309999999889e-05	9.528599e-01	9.690310e-05	9.829663e-05	-1.951997e-04	9.829663e-05
9.700299999999888e-05	9.507939e-01	9.700300e-05	9.839499e-05	-1.953980e-04	9.839499e-05
9.710289999999888e-05	9.487286e-01	9.710290e-05	9.849336e-05	-1.955963e-04	9.849336e-05
9.720279999999887e-05	9.466640e-01	9.720280e-05	9.859172e-05	-1.957945e-04	9.859172e-05
9.730269999999887e-05	9.446000e-01	9.730270e-05	9.869007e-05	-1.959928e-04	9.869007e-05
9.740259999999886e-05	9.425366e-01	9.740260e-05	9.878842e-05	-1.961910e-04	9.878842e-05
9.750249999999886e-05	9.404739e-01	9.750250e-05	9.888676e-05	-1.963893e-04	9.888676e-05
9.760239999999885e-05	9.384117e-01	9.760240e-05	9.898510e-05	-1.965875e-04	9.898510e-05
9.770229999999885e-05	9.363502e-01	9.770230e-05	9.908343e-05	-1.967857e-04	9.908343e-05
9.780219999999884e-05	9.342893e-01	9.780220e-05	9.918176e-05	-1.969840e-04	9.918176e-05
9.790209999999884e-05	9.322291e-01	9.790210e-05	9.928009e-05	-1.971822e-04	9.928009e-05
9.800199999999884e-05	9.301695e-01	9.800200e-05	9.937840e-05	-1.973804e-04	9.937840e-05
9.810189999999883e-05	9.281105e-01	9.810190e-05	9.947671e-05	-1.975786e-04	9.947671e-05
9.820179999999883e-05	9.260521e-01	9.820180e-05	9.957502e-05	-1.977768e-04	9.957502e-05
9.830169999999882e-05	9.239944e-01	9.830170e-05	9.967331e-05	-1.979750e-04	9.967331e-05
9.840159999999882e-05	9.219372e-01	9.840160e-05	9.977161e-05	-1.981732e-04	9.977161e-05
9.850149999999881e-05	9.198807e-01	9.850150e-05	9.986990e-05	-1.983714e-04	9.986990e-05
9.860139999999881e-05	9.178249e-01	9.860140e-05	9.996819e-05	-1.985696e-04	9.996819e-05
9.870129999999880e-05	9.157696e-01	9.870130e-05	1.000665e-04	-1.987678e-04	1.000665e-04
9.880119999999880e-05	9.137149e-01	9.880120e-05	1.001647e-04	-1.989659e-04	1.001647e-04
9.890109999999879e-05	9.116609e-01	9.890110e-05	1.002630e-04	-1.991641e-04	1.002630e-04
9.900099999999879e-05	9.096075e-01	9.900100e-05	1.003613e-04	-1.993623e-04	1.003613e-04
9.910089999999879e-05	9.075547e-01	9.910090e-05	1.004595e-04	-1.995604e-04	1.004595e-04
9.920079999999878e-05	9.055025e-01	9.920080e-05	1.005578e-04	-1.997586e-04	1.005578e-04
9.930069999999878e-05	9.034509e-01	9.930070e-05	1.006560e-04	-1.999567e-04	1.006560e-04
9.940059999999877e-05	9.013999e-01	9.940060e-05	1.007543e-04	-2.001549e-04	1.007543e-04
9.950049999999877e-05	8.993496e-01	9.950050e-05	1.008525e-04	-2.003530e-04	1.008525e-04
9.960039999999876e-05	8.972998e-01	9.960040e-05	1.009507e-04	-2.005511e-04	1.009507e-04
9.970029999999876e-05	8.952507e-01	9.970030e-05	1.010490e-04	-2.007493e-04	1.010490e-04
9.980019999999875e-05	8.932021e-01	9.980020e-05	1.011472e-04	-2.009474e-04	1.011472e-04
9.990009999999875e-05	8.911542e-01	9.990010e-05	1.012454e-04	-2.011455e-04	1.012454e-04
1.000000000000000e-04	8.891069e-01	1.000000e-04	1.013436e-04	-2.013436e-04	1.013436e-04
