vdm,trash,v1,i2
-0.03838383838383841,-1.3e-09,5.0,2.42e-07
-0.03434343434343434,-5e-10,5.0,2.3600000000000002e-07
-0.030303030303030304,-3e-10,5.0,2.3600000000000002e-07
-0.026262626262626265,0.0,5.0,2.2400000000000002e-07
-0.022222222222222227,-2e-10,5.0,2.1e-07
-0.018181818181818188,-6e-10,5.0,2.08e-07
-0.01414141414141415,-4e-10,5.0,2.04e-07
-0.01010101010101011,-6e-10,5.0,1.84e-07
-0.006060606060606072,-1e-09,5.0,1.77e-07
-0.002020202020202033,-5e-10,5.0,1.72e-07
0.0020202020202020055,-6e-10,5.0,1.6300000000000002e-07
0.006060606060606044,-1e-10,5.0,1.47e-07
0.010101010101010083,-9e-10,5.0,1.41e-07
0.014141414141414121,-6e-10,5.0,1.35e-07
0.01818181818181816,-1e-10,5.0,1.23e-07
0.0222222222222222,-4e-10,5.0,1.13e-07
0.026262626262626265,-8e-10,5.0,9.8e-08
0.030303030303030304,1e-10,5.0,9.770000000000001e-08
0.03434343434343434,-3e-10,5.0,9.490000000000001e-08
0.03838383838383838,-6e-10,5.0,8.44e-08
0.04242424242424242,-7.000000000000001e-10,5.0,7.77e-08
0.04646464646464646,-3e-10,5.0,6.99e-08
0.0505050505050505,0.0,5.0,6.53e-08
0.05454545454545451,-6e-10,5.0,5.76e-08
0.058585858585858575,-1e-10,5.0,5.2e-08
0.06262626262626264,-6e-10,5.0,4.5600000000000005e-08
0.06666666666666665,-1.5e-09,5.0,4.23e-08
0.07070707070707072,-5e-10,5.0,3.98e-08
0.07474747474747473,-4e-10,5.0,3.5200000000000004e-08
0.0787878787878788,1e-10,5.0,2.82e-08
0.0828282828282828,-1e-10,5.0,2.67e-08
0.08686868686868687,-1e-10,5.0,2.3100000000000002e-08
0.09090909090909088,-1.1000000000000001e-09,5.0,2.3100000000000002e-08
0.09494949494949495,-1e-09,5.0,1.8700000000000002e-08
0.09898989898989896,-5e-10,5.0,1.75e-08
0.10303030303030303,-8e-10,5.0,1.46e-08
0.10707070707070704,-1.1000000000000001e-09,5.0,1e-08
0.1111111111111111,-6e-10,5.0,1.17e-08
0.11515151515151512,-6e-10,5.0,7.7e-09
0.11919191919191918,-3e-10,5.0,5.7000000000000006e-09
0.1232323232323232,-6e-10,5.0,5e-09
0.12727272727272726,-8e-10,5.0,5.4e-09
0.13131313131313133,-4e-10,5.0,6.5e-09
0.13535353535353534,1e-10,5.0,4.3000000000000005e-09
0.1393939393939394,-7.000000000000001e-10,5.0,4.9e-09
0.14343434343434341,-1e-10,5.0,2.6e-09
0.14747474747474748,-8e-10,5.0,5.4e-09
0.1515151515151515,-3e-10,5.0,3.7e-09
0.15555555555555556,-3e-10,5.0,1.4000000000000001e-09
0.15959595959595957,-9e-10,5.0,2.9e-09
0.16363636363636364,-7.000000000000001e-10,5.0,2.1e-09
0.16767676767676765,-9e-10,5.0,2.7e-09
0.1717171717171717,1e-10,5.0,0.0
0.17575757575757572,-6e-10,5.0,-1e-10
0.1797979797979798,2e-10,5.0,-6e-10
0.1838383838383838,-2e-10,5.0,1.4000000000000001e-09
0.18787878787878787,-2e-10,5.0,-7.000000000000001e-10
0.19191919191919193,-7.000000000000001e-10,5.0,1.3e-09
0.19595959595959594,-3e-10,5.0,1.4000000000000001e-09
0.2,1e-10,5.0,-9e-10
