vdm,trash,v1,i1
0.07070707070707072,-6e-10,5.0,2.8800000000000004e-07
0.07474747474747473,-8e-10,5.0,2.85e-07
0.0787878787878788,-6e-10,5.0,2.96e-07
0.0828282828282828,-9e-10,5.0,3.0000000000000004e-07
0.08686868686868687,-1.8e-09,5.0,3.03e-07
0.09090909090909088,-2e-09,5.0,3.01e-07
0.09494949494949495,-1e-09,5.0,3.08e-07
0.09898989898989896,-7.000000000000001e-10,5.0,3.0500000000000004e-07
0.10303030303030303,-6e-10,5.0,3.15e-07
0.10707070707070704,-1.1000000000000001e-09,5.0,3.1200000000000004e-07
0.1111111111111111,-1.1000000000000001e-09,5.0,3.15e-07
0.11515151515151512,-5e-10,5.0,3.0900000000000003e-07
0.11919191919191918,-1.1000000000000001e-09,5.0,3.1400000000000003e-07
0.1232323232323232,-1e-09,5.0,3.1700000000000005e-07
0.12727272727272726,-9e-10,5.0,3.1900000000000004e-07
0.13131313131313133,-8e-10,5.0,3.18e-07
0.13535353535353534,-9e-10,5.0,3.1700000000000005e-07
0.1393939393939394,-1.1000000000000001e-09,5.0,3.22e-07
0.14343434343434341,-1.2e-09,5.0,3.22e-07
0.14747474747474748,-2e-10,5.0,3.18e-07
0.1515151515151515,-8e-10,5.0,3.2400000000000004e-07
0.15555555555555556,-1.2e-09,5.0,3.22e-07
0.15959595959595957,-1.2e-09,5.0,3.2100000000000003e-07
0.16363636363636364,-8e-10,5.0,3.23e-07
0.16767676767676765,-9e-10,5.0,3.2400000000000004e-07
0.1717171717171717,-1e-09,5.0,3.2400000000000004e-07
0.17575757575757572,-1.1000000000000001e-09,5.0,3.2400000000000004e-07
0.1797979797979798,-9e-10,5.0,3.2600000000000003e-07
0.1838383838383838,-1.2e-09,5.0,3.3100000000000004e-07
0.18787878787878787,-1.1000000000000001e-09,5.0,3.2100000000000003e-07
0.19191919191919193,-7.000000000000001e-10,5.0,3.2600000000000003e-07
0.19595959595959594,-4e-10,5.0,3.25e-07
0.2,-5e-10,5.0,3.2400000000000004e-07
