vdm,trash,v2,i2
-0.0585858585858586,-9e-10,5.0,2.48e-07
-0.054545454545454564,-1.3e-09,5.0,2.44e-07
-0.050505050505050525,-1.1000000000000001e-09,5.0,2.34e-07
-0.046464646464646486,-1e-09,5.0,2.3000000000000002e-07
-0.04242424242424245,-1e-09,5.0,2.27e-07
-0.03838383838383841,-1e-09,5.0,2.14e-07
-0.03434343434343434,-1.2e-09,5.0,2.1100000000000002e-07
-0.030303030303030304,-1.1000000000000001e-09,5.0,2.04e-07
-0.026262626262626265,-1.1000000000000001e-09,5.0,1.9400000000000002e-07
-0.022222222222222227,-1.1000000000000001e-09,5.0,1.8700000000000002e-07
-0.018181818181818188,-1.1000000000000001e-09,5.0,1.8000000000000002e-07
-0.01414141414141415,-7.000000000000001e-10,5.0,1.72e-07
-0.01010101010101011,-9e-10,5.0,1.6300000000000002e-07
-0.006060606060606072,-1.2e-09,5.0,1.55e-07
-0.002020202020202033,-1.1000000000000001e-09,5.0,1.52e-07
0.0020202020202020055,-7.000000000000001e-10,5.0,1.3800000000000002e-07
0.006060606060606044,-1.1000000000000001e-09,5.0,1.33e-07
0.010101010101010083,-1.1000000000000001e-09,5.0,1.23e-07
0.014141414141414121,-9e-10,5.0,1.13e-07
0.01818181818181816,-1e-09,5.0,1.0600000000000001e-07
0.0222222222222222,-1.1000000000000001e-09,5.0,9.700000000000001e-08
0.026262626262626265,-9e-10,5.0,9.630000000000001e-08
0.030303030303030304,-1.1000000000000001e-09,5.0,8.870000000000001e-08
0.03434343434343434,-1e-09,5.0,8.3e-08
0.03838383838383838,-8e-10,5.0,7.4e-08
0.04242424242424242,-1.2e-09,5.0,6.86e-08
0.04646464646464646,-1.4000000000000001e-09,5.0,6.41e-08
0.0505050505050505,-1.4000000000000001e-09,5.0,5.47e-08
0.05454545454545451,-5e-10,5.0,5.19e-08
0.058585858585858575,-1.2e-09,5.0,4.79e-08
0.06262626262626264,-8e-10,5.0,4.27e-08
0.06666666666666665,-1e-09,5.0,3.6e-08
0.07070707070707072,-1.3e-09,5.0,3.5e-08
0.07474747474747473,-1.2e-09,5.0,3.3000000000000004e-08
0.0787878787878788,-9e-10,5.0,2.56e-08
0.0828282828282828,-5e-10,5.0,2.51e-08
0.08686868686868687,-1e-09,5.0,2.3100000000000002e-08
0.09090909090909088,-6e-10,5.0,1.84e-08
0.09494949494949495,-1.4000000000000001e-09,5.0,1.8300000000000002e-08
0.09898989898989896,-8e-10,5.0,1.7600000000000002e-08
0.10303030303030303,-7.000000000000001e-10,5.0,1.2500000000000001e-08
0.10707070707070704,-9e-10,5.0,9.900000000000001e-09
0.1111111111111111,-1.1000000000000001e-09,5.0,1.13e-08
0.11515151515151512,-1.4000000000000001e-09,5.0,9e-09
0.11919191919191918,-8e-10,5.0,8.7e-09
0.1232323232323232,-1e-09,5.0,3.9e-09
0.12727272727272726,-9e-10,5.0,3e-09
0.13131313131313133,-1.1000000000000001e-09,5.0,4.3000000000000005e-09
0.13535353535353534,-1.1000000000000001e-09,5.0,5.4e-09
0.1393939393939394,-1.3e-09,5.0,2.2000000000000003e-09
0.14343434343434341,-9e-10,5.0,2.8000000000000003e-09
0.14747474747474748,-1e-09,5.0,2.7e-09
0.1515151515151515,-1.2e-09,5.0,4.4000000000000005e-09
0.15555555555555556,-1e-09,5.0,2.1e-09
0.15959595959595957,-1.1000000000000001e-09,5.0,-2e-10
0.16363636363636364,-7.000000000000001e-10,5.0,1.3e-09
0.16767676767676765,-9e-10,5.0,1e-09
0.1717171717171717,-1.1000000000000001e-09,5.0,0.0
0.17575757575757572,-9e-10,5.0,0.0
0.1797979797979798,-1.1000000000000001e-09,5.0,-7.000000000000001e-10
0.1838383838383838,-1e-09,5.0,-8e-10
0.18787878787878787,-7.000000000000001e-10,5.0,0.0
0.19191919191919193,-1e-09,5.0,1.4000000000000001e-09
0.19595959595959594,-9e-10,5.0,1e-10
0.2,-8e-10,5.0,-4e-10
