,vdm,v,i1,i2
52,0.0116161616161616,2.082,3.8400000000000005e-06,2.99e-06
53,0.0162626262626262,2.084,3.98e-06,2.86e-06
54,0.0209090909090909,2.086,4.1100000000000005e-06,2.74e-06
55,0.0255555555555555,2.088,4.23e-06,2.62e-06
56,0.0302020202020202,2.09,4.35e-06,2.49e-06
57,0.0348484848484848,2.092,4.48e-06,2.36e-06
58,0.0394949494949495,2.094,4.6e-06,2.25e-06
59,0.0441414141414141,2.096,4.71e-06,2.12e-06
60,0.0487878787878788,2.1,4.84e-06,2e-06
61,0.0534343434343434,2.102,4.96e-06,1.89e-06
62,0.058080808080808,2.104,5.06e-06,1.79e-06
63,0.0627272727272727,2.106,5.1700000000000005e-06,1.68e-06
64,0.0673737373737373,2.11,5.28e-06,1.56e-06
65,0.072020202020202,2.112,5.39e-06,1.46e-06
66,0.0766666666666666,2.114,5.48e-06,1.36e-06
67,0.0813131313131313,2.118,5.58e-06,1.26e-06
68,0.0859595959595959,2.12,5.67e-06,1.18e-06
69,0.0906060606060606,2.122,5.76e-06,1.09e-06
70,0.0952525252525252,2.126,5.85e-06,1e-06
71,0.0998989898989899,2.128,5.93e-06,9.67e-07
72,0.1045454545454545,2.132,6e-06,8.94e-07
73,0.1091919191919192,2.134,6.07e-06,8.210000000000001e-07
74,0.1138383838383838,2.138,6.15e-06,7.47e-07
75,0.1184848484848485,2.142,6.21e-06,6.87e-07
76,0.1231313131313131,2.144,6.27e-06,6.25e-07
77,0.1277777777777778,2.148,6.33e-06,5.64e-07
78,0.1324242424242424,2.15,6.38e-06,5.12e-07
79,0.1370707070707071,2.154,6.43e-06,4.64e-07
80,0.1417171717171717,2.158,6.47e-06,4.2600000000000003e-07
81,0.1463636363636364,2.16,6.52e-06,3.8e-07
82,0.151010101010101,2.164,6.55e-06,3.35e-07
83,0.1556565656565657,2.168,6.59e-06,3.0500000000000004e-07
84,0.1603030303030303,2.17,6.63e-06,2.66e-07
85,0.1649494949494949,2.174,6.65e-06,2.400000000000001e-07
86,0.1695959595959596,2.178,6.68e-06,2.1e-07
87,0.1742424242424242,2.18,6.71e-06,1.8800000000000002e-07
88,0.1788888888888889,2.184,6.73e-06,1.66e-07
89,0.1835353535353535,2.188,6.75e-06,1.47e-07
90,0.1881818181818182,2.192,6.7600000000000005e-06,1.24e-07
91,0.1928282828282828,2.194,6.79e-06,1.14e-07
92,0.1974747474747475,2.198,6.8e-06,1.0090000000000001e-07
93,0.2021212121212121,2.202,6.81e-06,9.030000000000001e-08
94,0.2067676767676768,2.206,6.82e-06,8.03e-08
95,0.2114141414141414,2.21,6.83e-06,6.99e-08
96,0.2160606060606061,2.214,6.84e-06,6.13e-08
97,0.2207070707070707,2.216,6.8500000000000005e-06,5.230000000000001e-08
98,0.2253535353535354,2.22,6.86e-06,4.75e-08
99,0.23,2.224,6.86e-06,4.2e-08
