,vdm,v,i1,i2
44,-0.0222222222222222,2.176,9.71e-08,2.1300000000000001e-07
45,-0.0181818181818181,2.178,1.048e-07,2.01e-07
46,-0.0141414141414141,2.178,1.124e-07,1.9300000000000002e-07
47,-0.0101010101010101,2.18,1.206e-07,1.85e-07
48,-0.006060606060606,2.182,1.308e-07,1.7400000000000002e-07
49,-0.002020202020202,2.182,1.3410000000000004e-07,1.67e-07
50,0.002020202020202,2.184,1.46e-07,1.53e-07
51,0.006060606060606,2.186,1.539e-07,1.47e-07
52,0.01010101010101,2.188,1.607e-07,1.35e-07
53,0.0141414141414141,2.19,1.677e-07,1.31e-07
54,0.0181818181818181,2.192,1.79e-07,1.17e-07
55,0.0222222222222222,2.194,1.839e-07,1.1e-07
56,0.0262626262626262,2.196,1.96e-07,9.8e-08
57,0.0303030303030303,2.198,2.024e-07,9.700000000000001e-08
58,0.0343434343434343,2.2,1.9900000000000002e-07,9.09e-08
59,0.0383838383838383,2.202,2.1e-07,8.080000000000002e-08
60,0.0424242424242424,2.206,2.1800000000000002e-07,7.6e-08
61,0.0464646464646464,2.208,2.2e-07,7.08e-08
62,0.0505050505050505,2.21,2.2900000000000005e-07,6.230000000000001e-08
63,0.0545454545454545,2.212,2.3500000000000005e-07,5.86e-08
64,0.0585858585858585,2.216,2.3800000000000001e-07,5.18e-08
65,0.0626262626262626,2.218,2.4500000000000004e-07,4.69e-08
66,0.0666666666666666,2.222,2.48e-07,4.190000000000001e-08
67,0.0707070707070707,2.224,2.5000000000000004e-07,4.06e-08
68,0.0747474747474747,2.226,2.56e-07,3.34e-08
69,0.0787878787878788,2.23,2.56e-07,2.9800000000000002e-08
70,0.0828282828282828,2.232,2.58e-07,2.5e-08
71,0.0868686868686868,2.236,2.6e-07,2.48e-08
72,0.0909090909090908,2.238,2.63e-07,2.52e-08
73,0.0949494949494949,2.242,2.73e-07,1.91e-08
74,0.0989898989898989,2.244,2.7e-07,1.85e-08
75,0.103030303030303,2.248,2.74e-07,1.6e-08
76,0.107070707070707,2.25,2.6900000000000004e-07,1.27e-08
77,0.1111111111111111,2.254,2.760000000000001e-07,1.2300000000000001e-08
78,0.1151515151515151,2.258,2.75e-07,1.07e-08
79,0.1191919191919191,2.26,2.75e-07,8.2e-09
80,0.1232323232323232,2.262,2.77e-07,7.500000000000001e-09
81,0.1272727272727272,2.266,2.760000000000001e-07,5.3e-09
82,0.1313131313131313,2.27,2.74e-07,4.4000000000000005e-09
83,0.1353535353535353,2.272,2.8100000000000004e-07,6.7e-09
84,0.1393939393939394,2.276,2.760000000000001e-07,6.2e-09
85,0.1434343434343434,2.278,2.79e-07,2.2000000000000003e-09
86,0.1474747474747474,2.282,2.830000000000001e-07,1.4e-09
87,0.1515151515151515,2.2840000000000003,2.82e-07,4e-09
88,0.1555555555555555,2.2880000000000003,2.82e-07,3e-10
89,0.1595959595959595,2.29,2.79e-07,1.9e-09
90,0.1636363636363636,2.294,2.8e-07,-4e-10
91,0.1676767676767676,2.298,2.82e-07,2e-09
92,0.1717171717171717,2.3000000000000003,2.8100000000000004e-07,2.9e-09
93,0.1757575757575757,2.3040000000000003,2.77e-07,-3e-10
94,0.1797979797979798,2.308,2.79e-07,9e-10
95,0.1838383838383838,2.31,2.8100000000000004e-07,8e-10
96,0.1878787878787878,2.314,2.86e-07,-8e-10
97,0.1919191919191919,2.316,2.830000000000001e-07,-1.2e-09
98,0.1959595959595959,2.32,2.830000000000001e-07,-1.5e-09
99,0.2,2.324,2.8e-07,-1e-09
