vdm	V(n001)	I(V1)	I(V3)
1.124000000000011e-01	2.439480e+00	3.247927e-08	1.098983e-09
1.128000000000011e-01	2.439132e+00	3.249394e-08	1.084785e-09
1.132000000000011e-01	2.438784e+00	3.250845e-08	1.070759e-09
1.136000000000011e-01	2.438436e+00	3.252277e-08	1.056903e-09
1.140000000000011e-01	2.438087e+00	3.253694e-08	1.043216e-09
1.144000000000011e-01	2.437738e+00	3.255093e-08	1.029696e-09
1.148000000000011e-01	2.437389e+00	3.256476e-08	1.016340e-09
1.152000000000011e-01	2.437040e+00	3.257843e-08	1.003148e-09
1.156000000000011e-01	2.436691e+00	3.259194e-08	9.901177e-10
1.160000000000011e-01	2.436341e+00	3.260529e-08	9.772467e-10
1.164000000000011e-01	2.435991e+00	3.261848e-08	9.645340e-10
1.168000000000011e-01	2.435642e+00	3.263151e-08	9.519778e-10
1.172000000000011e-01	2.435291e+00	3.264439e-08	9.395763e-10
1.176000000000011e-01	2.434941e+00	3.265711e-08	9.273279e-10
1.180000000000011e-01	2.434590e+00	3.266969e-08	9.152309e-10
1.184000000000011e-01	2.434240e+00	3.268211e-08	9.032838e-10
1.188000000000011e-01	2.433889e+00	3.269439e-08	8.914849e-10
1.192000000000011e-01	2.433538e+00	3.270652e-08	8.798326e-10
1.196000000000011e-01	2.433187e+00	3.271851e-08	8.683252e-10
1.200000000000011e-01	2.432835e+00	3.273035e-08	8.569613e-10
1.204000000000011e-01	2.432483e+00	3.274205e-08	8.457392e-10
1.208000000000011e-01	2.432132e+00	3.275361e-08	8.346573e-10
1.212000000000011e-01	2.431780e+00	3.276503e-08	8.237141e-10
1.216000000000011e-01	2.431428e+00	3.277632e-08	8.129081e-10
1.220000000000011e-01	2.431075e+00	3.278747e-08	8.022377e-10
1.224000000000011e-01	2.430723e+00	3.279849e-08	7.917014e-10
1.228000000000011e-01	2.430370e+00	3.280937e-08	7.812977e-10
1.232000000000011e-01	2.430017e+00	3.282012e-08	7.710252e-10
1.236000000000011e-01	2.429665e+00	3.283074e-08	7.608823e-10
1.240000000000011e-01	2.429312e+00	3.284124e-08	7.508676e-10
1.244000000000011e-01	2.428958e+00	3.285161e-08	7.409796e-10
1.248000000000011e-01	2.428605e+00	3.286185e-08	7.312169e-10
1.252000000000011e-01	2.428251e+00	3.287197e-08	7.215780e-10
1.256000000000011e-01	2.427898e+00	3.288197e-08	7.120616e-10
1.260000000000011e-01	2.427544e+00	3.289185e-08	7.026662e-10
1.264000000000011e-01	2.427190e+00	3.290161e-08	6.933905e-10
1.268000000000011e-01	2.426836e+00	3.291125e-08	6.842330e-10
1.272000000000011e-01	2.426481e+00	3.292077e-08	6.751924e-10
1.276000000000011e-01	2.426127e+00	3.293017e-08	6.662674e-10
1.280000000000011e-01	2.425772e+00	3.293947e-08	6.574565e-10
1.284000000000012e-01	2.425418e+00	3.294865e-08	6.487585e-10
1.288000000000012e-01	2.425063e+00	3.295772e-08	6.401721e-10
1.292000000000012e-01	2.424708e+00	3.296668e-08	6.316959e-10
1.296000000000012e-01	2.424353e+00	3.297553e-08	6.233286e-10
1.300000000000012e-01	2.423998e+00	3.298427e-08	6.150691e-10
1.304000000000012e-01	2.423642e+00	3.299291e-08	6.069159e-10
1.308000000000012e-01	2.423287e+00	3.300144e-08	5.988678e-10
1.312000000000012e-01	2.422931e+00	3.300987e-08	5.909237e-10
1.316000000000012e-01	2.422575e+00	3.301819e-08	5.830822e-10
1.320000000000013e-01	2.422220e+00	3.302641e-08	5.753421e-10
1.324000000000013e-01	2.421864e+00	3.303454e-08	5.677023e-10
1.328000000000013e-01	2.421508e+00	3.304256e-08	5.601615e-10
1.332000000000013e-01	2.421151e+00	3.305049e-08	5.527185e-10
1.336000000000013e-01	2.420795e+00	3.305832e-08	5.453723e-10
1.340000000000013e-01	2.420439e+00	3.306606e-08	5.381215e-10
1.344000000000013e-01	2.420082e+00	3.307370e-08	5.309651e-10
1.348000000000013e-01	2.419725e+00	3.308125e-08	5.239019e-10
1.352000000000013e-01	2.419369e+00	3.308870e-08	5.169308e-10
1.356000000000014e-01	2.419012e+00	3.309607e-08	5.100506e-10
1.360000000000014e-01	2.418654e+00	3.310334e-08	5.032604e-10
1.364000000000014e-01	2.418297e+00	3.311053e-08	4.965588e-10
1.368000000000014e-01	2.417940e+00	3.311763e-08	4.899450e-10
1.372000000000014e-01	2.417583e+00	3.312464e-08	4.834179e-10
1.376000000000014e-01	2.417225e+00	3.313157e-08	4.769762e-10
1.380000000000014e-01	2.416868e+00	3.313841e-08	4.706190e-10
1.384000000000014e-01	2.416510e+00	3.314517e-08	4.643454e-10
1.388000000000014e-01	2.416152e+00	3.315185e-08	4.581542e-10
1.392000000000015e-01	2.415795e+00	3.315845e-08	4.520444e-10
1.396000000000015e-01	2.415437e+00	3.316496e-08	4.460150e-10
1.400000000000015e-01	2.415079e+00	3.317140e-08	4.400651e-10
1.404000000000015e-01	2.414721e+00	3.317776e-08	4.341935e-10
1.408000000000015e-01	2.414362e+00	3.318404e-08	4.283995e-10
1.412000000000015e-01	2.414004e+00	3.319024e-08	4.226820e-10
1.416000000000015e-01	2.413646e+00	3.319637e-08	4.170400e-10
1.420000000000015e-01	2.413287e+00	3.320242e-08	4.114726e-10
1.424000000000016e-01	2.412928e+00	3.320840e-08	4.059789e-10
1.428000000000016e-01	2.412570e+00	3.321431e-08	4.005580e-10
1.432000000000016e-01	2.412211e+00	3.322015e-08	3.952089e-10
1.436000000000016e-01	2.411852e+00	3.322591e-08	3.899307e-10
1.440000000000016e-01	2.411493e+00	3.323161e-08	3.847226e-10
1.444000000000016e-01	2.411134e+00	3.323724e-08	3.795837e-10
1.448000000000016e-01	2.410775e+00	3.324279e-08	3.745130e-10
1.452000000000016e-01	2.410416e+00	3.324828e-08	3.695098e-10
1.456000000000016e-01	2.410057e+00	3.325371e-08	3.645732e-10
1.460000000000017e-01	2.409697e+00	3.325907e-08	3.597023e-10
1.464000000000017e-01	2.409338e+00	3.326436e-08	3.548964e-10
1.468000000000017e-01	2.408978e+00	3.326959e-08	3.501545e-10
1.472000000000017e-01	2.408619e+00	3.327476e-08	3.454758e-10
1.476000000000017e-01	2.408259e+00	3.327986e-08	3.408597e-10
1.480000000000017e-01	2.407899e+00	3.328491e-08	3.363052e-10
1.484000000000017e-01	2.407539e+00	3.328989e-08	3.318116e-10
1.488000000000017e-01	2.407180e+00	3.329481e-08	3.273781e-10
1.492000000000017e-01	2.406820e+00	3.329967e-08	3.230039e-10
1.496000000000018e-01	2.406460e+00	3.330447e-08	3.186883e-10
1.500000000000018e-01	2.406099e+00	3.330922e-08	3.144305e-10
1.504000000000018e-01	2.405739e+00	3.331391e-08	3.102298e-10
1.508000000000018e-01	2.405379e+00	3.331854e-08	3.060855e-10
1.512000000000018e-01	2.405019e+00	3.332312e-08	3.019968e-10
1.516000000000018e-01	2.404658e+00	3.332764e-08	2.979630e-10
1.520000000000018e-01	2.404298e+00	3.333211e-08	2.939833e-10
1.524000000000018e-01	2.403937e+00	3.333653e-08	2.900572e-10
1.528000000000019e-01	2.403577e+00	3.334089e-08	2.861839e-10
1.532000000000019e-01	2.403216e+00	3.334520e-08	2.823627e-10
1.536000000000019e-01	2.402855e+00	3.334946e-08	2.785930e-10
1.540000000000019e-01	2.402495e+00	3.335366e-08	2.748740e-10
1.544000000000019e-01	2.402134e+00	3.335782e-08	2.712052e-10
1.548000000000019e-01	2.401773e+00	3.336193e-08	2.675858e-10
1.552000000000019e-01	2.401412e+00	3.336599e-08	2.640153e-10
1.556000000000019e-01	2.401051e+00	3.337000e-08	2.604930e-10
1.560000000000019e-01	2.400690e+00	3.337397e-08	2.570182e-10
1.564000000000020e-01	2.400329e+00	3.337788e-08	2.535904e-10
1.568000000000020e-01	2.399968e+00	3.338176e-08	2.502089e-10
1.572000000000020e-01	2.399606e+00	3.338558e-08	2.468731e-10
1.576000000000020e-01	2.399245e+00	3.338936e-08	2.435825e-10
1.580000000000020e-01	2.398884e+00	3.339310e-08	2.403364e-10
1.584000000000020e-01	2.398523e+00	3.339679e-08	2.371343e-10
1.588000000000020e-01	2.398161e+00	3.340044e-08	2.339755e-10
1.592000000000020e-01	2.397799e+00	3.340404e-08	2.308595e-10
1.596000000000020e-01	2.397438e+00	3.340761e-08	2.277858e-10
1.600000000000021e-01	2.397076e+00	3.341113e-08	2.247538e-10
1.604000000000021e-01	2.396715e+00	3.341461e-08	2.217629e-10
1.608000000000021e-01	2.396353e+00	3.341805e-08	2.188126e-10
1.612000000000021e-01	2.395991e+00	3.342145e-08	2.159024e-10
1.616000000000021e-01	2.395629e+00	3.342481e-08	2.130318e-10
1.620000000000021e-01	2.395268e+00	3.342813e-08	2.102001e-10
1.624000000000021e-01	2.394906e+00	3.343142e-08	2.074069e-10
1.628000000000021e-01	2.394544e+00	3.343466e-08	2.046518e-10
1.632000000000021e-01	2.394182e+00	3.343787e-08	2.019341e-10
1.636000000000022e-01	2.393820e+00	3.344104e-08	1.992534e-10
1.640000000000022e-01	2.393458e+00	3.344417e-08	1.966092e-10
1.644000000000022e-01	2.393095e+00	3.344727e-08	1.940010e-10
1.648000000000022e-01	2.392733e+00	3.345033e-08	1.914284e-10
1.652000000000022e-01	2.392371e+00	3.345336e-08	1.888908e-10
1.656000000000022e-01	2.392009e+00	3.345636e-08	1.863878e-10
1.660000000000022e-01	2.391647e+00	3.345932e-08	1.839190e-10
1.664000000000022e-01	2.391284e+00	3.346224e-08	1.814839e-10
1.668000000000023e-01	2.390922e+00	3.346513e-08	1.790820e-10
1.672000000000023e-01	2.390559e+00	3.346799e-08	1.767129e-10
1.676000000000023e-01	2.390197e+00	3.347082e-08	1.743761e-10
1.680000000000023e-01	2.389835e+00	3.347361e-08	1.720713e-10
1.684000000000023e-01	2.389472e+00	3.347638e-08	1.697979e-10
1.688000000000023e-01	2.389109e+00	3.347911e-08	1.675557e-10
1.692000000000023e-01	2.388747e+00	3.348181e-08	1.653441e-10
1.696000000000023e-01	2.388384e+00	3.348449e-08	1.631627e-10
1.700000000000023e-01	2.388021e+00	3.348713e-08	1.610113e-10
1.704000000000024e-01	2.387659e+00	3.348974e-08	1.588892e-10
1.708000000000024e-01	2.387296e+00	3.349232e-08	1.567962e-10
1.712000000000024e-01	2.386933e+00	3.349488e-08	1.547319e-10
1.716000000000024e-01	2.386570e+00	3.349740e-08	1.526959e-10
1.720000000000024e-01	2.386208e+00	3.349991e-08	1.506877e-10
1.724000000000024e-01	2.385845e+00	3.350237e-08	1.487071e-10
1.728000000000024e-01	2.385482e+00	3.350482e-08	1.467536e-10
1.732000000000024e-01	2.385119e+00	3.350724e-08	1.448269e-10
1.736000000000024e-01	2.384756e+00	3.350963e-08	1.429267e-10
1.740000000000025e-01	2.384393e+00	3.351199e-08	1.410525e-10
1.744000000000025e-01	2.384030e+00	3.351433e-08	1.392041e-10
1.748000000000025e-01	2.383667e+00	3.351665e-08	1.373810e-10
1.752000000000025e-01	2.383303e+00	3.351894e-08	1.355829e-10
1.756000000000025e-01	2.382940e+00	3.352120e-08	1.338096e-10
1.760000000000025e-01	2.382577e+00	3.352344e-08	1.320606e-10
1.764000000000025e-01	2.382214e+00	3.352566e-08	1.303356e-10
1.768000000000025e-01	2.381850e+00	3.352785e-08	1.286344e-10
1.772000000000025e-01	2.381487e+00	3.353002e-08	1.269565e-10
1.776000000000026e-01	2.381124e+00	3.353216e-08	1.253017e-10
1.780000000000026e-01	2.380761e+00	3.353428e-08	1.236697e-10
1.784000000000026e-01	2.380397e+00	3.353638e-08	1.220601e-10
1.788000000000026e-01	2.380034e+00	3.353846e-08	1.204727e-10
1.792000000000026e-01	2.379670e+00	3.354052e-08	1.189071e-10
1.796000000000026e-01	2.379307e+00	3.354256e-08	1.173631e-10
1.800000000000026e-01	2.378943e+00	3.354457e-08	1.158403e-10
1.804000000000026e-01	2.378580e+00	3.354656e-08	1.143386e-10
1.808000000000027e-01	2.378217e+00	3.354853e-08	1.128574e-10
1.812000000000027e-01	2.377853e+00	3.355049e-08	1.113967e-10
1.816000000000027e-01	2.377489e+00	3.355242e-08	1.099562e-10
1.820000000000027e-01	2.377126e+00	3.355433e-08	1.085355e-10
1.824000000000027e-01	2.376762e+00	3.355622e-08	1.071343e-10
1.828000000000027e-01	2.376398e+00	3.355809e-08	1.057525e-10
1.832000000000027e-01	2.376035e+00	3.355995e-08	1.043898e-10
1.836000000000027e-01	2.375671e+00	3.356178e-08	1.030458e-10
1.840000000000027e-01	2.375307e+00	3.356360e-08	1.017204e-10
1.844000000000028e-01	2.374943e+00	3.356540e-08	1.004133e-10
1.848000000000028e-01	2.374580e+00	3.356718e-08	9.912420e-11
1.852000000000028e-01	2.374216e+00	3.356894e-08	9.785291e-11
1.856000000000028e-01	2.373852e+00	3.357069e-08	9.659917e-11
1.860000000000028e-01	2.373488e+00	3.357241e-08	9.536275e-11
1.864000000000028e-01	2.373124e+00	3.357412e-08	9.414340e-11
1.868000000000028e-01	2.372761e+00	3.357582e-08	9.294090e-11
1.872000000000028e-01	2.372396e+00	3.357749e-08	9.175501e-11
1.876000000000028e-01	2.372033e+00	3.357916e-08	9.058550e-11
1.880000000000029e-01	2.371669e+00	3.358080e-08	8.943216e-11
1.884000000000029e-01	2.371305e+00	3.358243e-08	8.829477e-11
1.888000000000029e-01	2.370941e+00	3.358404e-08	8.717309e-11
1.892000000000029e-01	2.370577e+00	3.358564e-08	8.606692e-11
1.896000000000029e-01	2.370213e+00	3.358722e-08	8.497605e-11
1.900000000000029e-01	2.369848e+00	3.358879e-08	8.390028e-11
1.904000000000029e-01	2.369484e+00	3.359034e-08	8.283937e-11
1.908000000000029e-01	2.369120e+00	3.359187e-08	8.179316e-11
1.912000000000030e-01	2.368756e+00	3.359340e-08	8.076141e-11
1.916000000000030e-01	2.368392e+00	3.359491e-08	7.974395e-11
1.920000000000030e-01	2.368028e+00	3.359640e-08	7.874056e-11
1.924000000000030e-01	2.367664e+00	3.359788e-08	7.775107e-11
1.928000000000030e-01	2.367300e+00	3.359935e-08	7.677528e-11
1.932000000000030e-01	2.366935e+00	3.360080e-08	7.581299e-11
1.936000000000030e-01	2.366571e+00	3.360224e-08	7.486404e-11
1.940000000000030e-01	2.366207e+00	3.360367e-08	7.392823e-11
1.944000000000030e-01	2.365843e+00	3.360508e-08	7.300538e-11
1.948000000000031e-01	2.365479e+00	3.360648e-08	7.209532e-11
1.952000000000031e-01	2.365114e+00	3.360787e-08	7.119787e-11
1.956000000000031e-01	2.364750e+00	3.360925e-08	7.031285e-11
1.960000000000031e-01	2.364386e+00	3.361061e-08	6.944011e-11
1.964000000000031e-01	2.364021e+00	3.361196e-08	6.857945e-11
1.968000000000031e-01	2.363657e+00	3.361330e-08	6.773073e-11
1.972000000000031e-01	2.363292e+00	3.361463e-08	6.689378e-11
1.976000000000031e-01	2.362928e+00	3.361595e-08	6.606843e-11
1.980000000000031e-01	2.362564e+00	3.361725e-08	6.525452e-11
1.984000000000032e-01	2.362199e+00	3.361855e-08	6.445191e-11
1.988000000000032e-01	2.361835e+00	3.361983e-08	6.366043e-11
1.992000000000032e-01	2.361470e+00	3.362110e-08	6.287993e-11
1.996000000000032e-01	2.361106e+00	3.362236e-08	6.211026e-11
2.000000000000000e-01	2.360741e+00	3.362361e-08	6.135126e-11
