vdm	V(n001)	I(V1)	I(V3)
-4.519999999999835e-02	1.616535e+00	7.698848e-09	2.693784e-08
-4.479999999999836e-02	1.616437e+00	7.768635e-09	2.686818e-08
-4.439999999999836e-02	1.616339e+00	7.838792e-09	2.679814e-08
-4.399999999999836e-02	1.616240e+00	7.909318e-09	2.672773e-08
-4.359999999999836e-02	1.616141e+00	7.980211e-09	2.665696e-08
-4.319999999999836e-02	1.616040e+00	8.051471e-09	2.658582e-08
-4.279999999999837e-02	1.615939e+00	8.123093e-09	2.651432e-08
-4.239999999999837e-02	1.615837e+00	8.195079e-09	2.644246e-08
-4.199999999999837e-02	1.615735e+00	8.267425e-09	2.637024e-08
-4.159999999999837e-02	1.615632e+00	8.340129e-09	2.629766e-08
-4.119999999999838e-02	1.615528e+00	8.413191e-09	2.622473e-08
-4.079999999999838e-02	1.615423e+00	8.486607e-09	2.615144e-08
-4.039999999999838e-02	1.615317e+00	8.560376e-09	2.607780e-08
-3.999999999999838e-02	1.615211e+00	8.634497e-09	2.600381e-08
-3.959999999999839e-02	1.615104e+00	8.708967e-09	2.592947e-08
-3.919999999999839e-02	1.614997e+00	8.783783e-09	2.585478e-08
-3.879999999999839e-02	1.614888e+00	8.858945e-09	2.577975e-08
-3.839999999999839e-02	1.614779e+00	8.934449e-09	2.570438e-08
-3.799999999999840e-02	1.614670e+00	9.010293e-09	2.562867e-08
-3.759999999999840e-02	1.614559e+00	9.086476e-09	2.555262e-08
-3.719999999999840e-02	1.614448e+00	9.162995e-09	2.547624e-08
-3.679999999999840e-02	1.614336e+00	9.239848e-09	2.539952e-08
-3.639999999999841e-02	1.614223e+00	9.317032e-09	2.532247e-08
-3.599999999999841e-02	1.614109e+00	9.394546e-09	2.524510e-08
-3.559999999999841e-02	1.613995e+00	9.472386e-09	2.516740e-08
-3.519999999999841e-02	1.613880e+00	9.550551e-09	2.508937e-08
-3.479999999999842e-02	1.613764e+00	9.629037e-09	2.501103e-08
-3.439999999999842e-02	1.613647e+00	9.707843e-09	2.493237e-08
-3.399999999999842e-02	1.613530e+00	9.786965e-09	2.485339e-08
-3.359999999999842e-02	1.613412e+00	9.866401e-09	2.477409e-08
-3.319999999999843e-02	1.613293e+00	9.946149e-09	2.469449e-08
-3.279999999999843e-02	1.613174e+00	1.002621e-08	2.461458e-08
-3.239999999999843e-02	1.613053e+00	1.010657e-08	2.453436e-08
-3.199999999999843e-02	1.612932e+00	1.018723e-08	2.445385e-08
-3.159999999999843e-02	1.612810e+00	1.026820e-08	2.437303e-08
-3.119999999999843e-02	1.612688e+00	1.034947e-08	2.429191e-08
-3.079999999999843e-02	1.612565e+00	1.043102e-08	2.421050e-08
-3.039999999999843e-02	1.612440e+00	1.051288e-08	2.412880e-08
-2.999999999999843e-02	1.612315e+00	1.059502e-08	2.404681e-08
-2.959999999999843e-02	1.612190e+00	1.067744e-08	2.396454e-08
-2.919999999999843e-02	1.612063e+00	1.076015e-08	2.388198e-08
-2.879999999999843e-02	1.611936e+00	1.084314e-08	2.379915e-08
-2.839999999999843e-02	1.611808e+00	1.092641e-08	2.371604e-08
-2.799999999999843e-02	1.611679e+00	1.100995e-08	2.363265e-08
-2.759999999999842e-02	1.611550e+00	1.109376e-08	2.354900e-08
-2.719999999999842e-02	1.611420e+00	1.117784e-08	2.346508e-08
-2.679999999999842e-02	1.611289e+00	1.126219e-08	2.338089e-08
-2.639999999999842e-02	1.611157e+00	1.134680e-08	2.329644e-08
-2.599999999999842e-02	1.611024e+00	1.143166e-08	2.321174e-08
-2.559999999999842e-02	1.610891e+00	1.151678e-08	2.312678e-08
-2.519999999999842e-02	1.610757e+00	1.160215e-08	2.304158e-08
-2.479999999999842e-02	1.610622e+00	1.168777e-08	2.295612e-08
-2.439999999999842e-02	1.610486e+00	1.177364e-08	2.287042e-08
-2.399999999999841e-02	1.610349e+00	1.185974e-08	2.278448e-08
-2.359999999999841e-02	1.610212e+00	1.194609e-08	2.269830e-08
-2.319999999999841e-02	1.610074e+00	1.203267e-08	2.261189e-08
-2.279999999999841e-02	1.609935e+00	1.211948e-08	2.252525e-08
-2.239999999999841e-02	1.609796e+00	1.220652e-08	2.243838e-08
-2.199999999999841e-02	1.609655e+00	1.229378e-08	2.235128e-08
-2.159999999999841e-02	1.609514e+00	1.238127e-08	2.226397e-08
-2.119999999999841e-02	1.609372e+00	1.246897e-08	2.217644e-08
-2.079999999999841e-02	1.609229e+00	1.255689e-08	2.208870e-08
-2.039999999999841e-02	1.609086e+00	1.264501e-08	2.200075e-08
-1.999999999999840e-02	1.608941e+00	1.273335e-08	2.191259e-08
-1.959999999999840e-02	1.608796e+00	1.282188e-08	2.182423e-08
-1.919999999999840e-02	1.608650e+00	1.291062e-08	2.173567e-08
-1.879999999999840e-02	1.608504e+00	1.299955e-08	2.164692e-08
-1.839999999999840e-02	1.608356e+00	1.308867e-08	2.155798e-08
-1.799999999999840e-02	1.608208e+00	1.317798e-08	2.146885e-08
-1.759999999999840e-02	1.608059e+00	1.326748e-08	2.137953e-08
-1.719999999999840e-02	1.607909e+00	1.335715e-08	2.129004e-08
-1.679999999999840e-02	1.607758e+00	1.344700e-08	2.120037e-08
-1.639999999999840e-02	1.607607e+00	1.353703e-08	2.111053e-08
-1.599999999999839e-02	1.607455e+00	1.362723e-08	2.102052e-08
-1.559999999999839e-02	1.607302e+00	1.371759e-08	2.093034e-08
-1.519999999999840e-02	1.607148e+00	1.380811e-08	2.084001e-08
-1.479999999999840e-02	1.606993e+00	1.389879e-08	2.074952e-08
-1.439999999999840e-02	1.606838e+00	1.398962e-08	2.065887e-08
-1.399999999999840e-02	1.606682e+00	1.408061e-08	2.056808e-08
-1.359999999999840e-02	1.606525e+00	1.417173e-08	2.047714e-08
-1.319999999999840e-02	1.606367e+00	1.426300e-08	2.038606e-08
-1.279999999999840e-02	1.606208e+00	1.435441e-08	2.029485e-08
-1.239999999999840e-02	1.606049e+00	1.444596e-08	2.020350e-08
-1.199999999999840e-02	1.605889e+00	1.453763e-08	2.011202e-08
-1.159999999999840e-02	1.605728e+00	1.462943e-08	2.002042e-08
-1.119999999999840e-02	1.605566e+00	1.472135e-08	1.992869e-08
-1.079999999999840e-02	1.605403e+00	1.481339e-08	1.983685e-08
-1.039999999999840e-02	1.605240e+00	1.490554e-08	1.974490e-08
-9.999999999998404e-03	1.605076e+00	1.499780e-08	1.965283e-08
-9.599999999998405e-03	1.604911e+00	1.509017e-08	1.956067e-08
-9.199999999998406e-03	1.604745e+00	1.518264e-08	1.946840e-08
-8.799999999998406e-03	1.604579e+00	1.527521e-08	1.937603e-08
-8.399999999998407e-03	1.604411e+00	1.536787e-08	1.928358e-08
-7.999999999998408e-03	1.604243e+00	1.546062e-08	1.919103e-08
-7.599999999998408e-03	1.604074e+00	1.555346e-08	1.909840e-08
-7.199999999998407e-03	1.603904e+00	1.564637e-08	1.900569e-08
-6.799999999998407e-03	1.603734e+00	1.573937e-08	1.891291e-08
-6.399999999998407e-03	1.603562e+00	1.583243e-08	1.882005e-08
-5.999999999998407e-03	1.603390e+00	1.592556e-08	1.872712e-08
-5.599999999998407e-03	1.603217e+00	1.601876e-08	1.863413e-08
-5.199999999998406e-03	1.603044e+00	1.611202e-08	1.854109e-08
-4.799999999998406e-03	1.602869e+00	1.620534e-08	1.844798e-08
-4.399999999998406e-03	1.602694e+00	1.629871e-08	1.835483e-08
-3.999999999998406e-03	1.602517e+00	1.639212e-08	1.826163e-08
-3.599999999998406e-03	1.602340e+00	1.648558e-08	1.816838e-08
-3.199999999998406e-03	1.602163e+00	1.657908e-08	1.807510e-08
-2.799999999998405e-03	1.601984e+00	1.667261e-08	1.798178e-08
-2.399999999998405e-03	1.601805e+00	1.676617e-08	1.788844e-08
-1.999999999998405e-03	1.601624e+00	1.685977e-08	1.779507e-08
-1.599999999998405e-03	1.601444e+00	1.695338e-08	1.770167e-08
-1.199999999998405e-03	1.601262e+00	1.704701e-08	1.760827e-08
-7.999999999984051e-04	1.601079e+00	1.714066e-08	1.751484e-08
-3.999999999984050e-04	1.600896e+00	1.723431e-08	1.742141e-08
1.594969815943426e-15	1.600712e+00	1.732797e-08	1.732797e-08
4.000000000015950e-04	1.600527e+00	1.742163e-08	1.723453e-08
8.000000000015950e-04	1.600341e+00	1.751529e-08	1.714110e-08
1.200000000001595e-03	1.600154e+00	1.760895e-08	1.704768e-08
1.600000000001595e-03	1.599967e+00	1.770259e-08	1.695426e-08
2.000000000001595e-03	1.599779e+00	1.779621e-08	1.686086e-08
2.400000000001595e-03	1.599590e+00	1.788982e-08	1.676749e-08
2.800000000001595e-03	1.599400e+00	1.798340e-08	1.667414e-08
3.200000000001596e-03	1.599209e+00	1.807696e-08	1.658081e-08
3.600000000001596e-03	1.599018e+00	1.817048e-08	1.648753e-08
4.000000000001596e-03	1.598825e+00	1.826396e-08	1.639427e-08
4.400000000001596e-03	1.598632e+00	1.835740e-08	1.630107e-08
4.800000000001596e-03	1.598439e+00	1.845080e-08	1.620790e-08
5.200000000001597e-03	1.598244e+00	1.854415e-08	1.611479e-08
5.600000000001597e-03	1.598049e+00	1.863745e-08	1.602173e-08
6.000000000001597e-03	1.597852e+00	1.873069e-08	1.592873e-08
6.400000000001597e-03	1.597655e+00	1.882387e-08	1.583579e-08
6.800000000001597e-03	1.597458e+00	1.891698e-08	1.574292e-08
7.200000000001597e-03	1.597259e+00	1.901002e-08	1.565012e-08
7.600000000001598e-03	1.597059e+00	1.910299e-08	1.555739e-08
8.000000000001598e-03	1.596859e+00	1.919588e-08	1.546474e-08
8.400000000001597e-03	1.596658e+00	1.928869e-08	1.537218e-08
8.800000000001596e-03	1.596456e+00	1.938141e-08	1.527971e-08
9.200000000001596e-03	1.596254e+00	1.947404e-08	1.518732e-08
9.600000000001595e-03	1.596050e+00	1.956657e-08	1.509503e-08
1.000000000000159e-02	1.595846e+00	1.965901e-08	1.500285e-08
1.040000000000159e-02	1.595641e+00	1.975134e-08	1.491076e-08
1.080000000000159e-02	1.595435e+00	1.984357e-08	1.481879e-08
1.120000000000159e-02	1.595229e+00	1.993568e-08	1.472692e-08
1.160000000000159e-02	1.595021e+00	2.002768e-08	1.463517e-08
1.200000000000159e-02	1.594813e+00	2.011956e-08	1.454355e-08
1.240000000000159e-02	1.594604e+00	2.021132e-08	1.445204e-08
1.280000000000159e-02	1.594394e+00	2.030295e-08	1.436066e-08
1.320000000000159e-02	1.594184e+00	2.039445e-08	1.426942e-08
1.360000000000159e-02	1.593972e+00	2.048582e-08	1.417831e-08
1.400000000000159e-02	1.593760e+00	2.057704e-08	1.408735e-08
1.440000000000159e-02	1.593547e+00	2.066812e-08	1.399652e-08
1.480000000000159e-02	1.593333e+00	2.075906e-08	1.390585e-08
1.520000000000159e-02	1.593119e+00	2.084984e-08	1.381532e-08
1.560000000000158e-02	1.592903e+00	2.094047e-08	1.372496e-08
1.600000000000159e-02	1.592687e+00	2.103094e-08	1.363475e-08
1.640000000000159e-02	1.592470e+00	2.112125e-08	1.354470e-08
1.680000000000159e-02	1.592252e+00	2.121139e-08	1.345483e-08
1.720000000000159e-02	1.592034e+00	2.130137e-08	1.336512e-08
1.760000000000159e-02	1.591815e+00	2.139116e-08	1.327559e-08
1.800000000000159e-02	1.591594e+00	2.148078e-08	1.318624e-08
1.840000000000159e-02	1.591374e+00	2.157022e-08	1.309707e-08
1.880000000000159e-02	1.591152e+00	2.165947e-08	1.300808e-08
1.920000000000159e-02	1.590929e+00	2.174854e-08	1.291929e-08
1.960000000000160e-02	1.590706e+00	2.183741e-08	1.283069e-08
2.000000000000160e-02	1.590482e+00	2.192608e-08	1.274229e-08
2.040000000000160e-02	1.590257e+00	2.201455e-08	1.265409e-08
2.080000000000160e-02	1.590032e+00	2.210282e-08	1.256609e-08
2.120000000000160e-02	1.589805e+00	2.219089e-08	1.247830e-08
2.160000000000160e-02	1.589578e+00	2.227874e-08	1.239073e-08
2.200000000000160e-02	1.589350e+00	2.236638e-08	1.230337e-08
2.240000000000160e-02	1.589121e+00	2.245379e-08	1.221623e-08
2.280000000000160e-02	1.588892e+00	2.254099e-08	1.212931e-08
2.320000000000160e-02	1.588661e+00	2.262796e-08	1.204262e-08
2.360000000000161e-02	1.588430e+00	2.271471e-08	1.195615e-08
2.400000000000161e-02	1.588198e+00	2.280122e-08	1.186992e-08
2.440000000000161e-02	1.587966e+00	2.288749e-08	1.178393e-08
2.480000000000161e-02	1.587732e+00	2.297353e-08	1.169818e-08
2.520000000000161e-02	1.587498e+00	2.305932e-08	1.161267e-08
2.560000000000161e-02	1.587263e+00	2.314487e-08	1.152740e-08
2.600000000000161e-02	1.587027e+00	2.323017e-08	1.144239e-08
2.640000000000161e-02	1.586790e+00	2.331522e-08	1.135763e-08
2.680000000000161e-02	1.586553e+00	2.340001e-08	1.127313e-08
2.720000000000162e-02	1.586315e+00	2.348454e-08	1.118888e-08
2.760000000000162e-02	1.586076e+00	2.356882e-08	1.110490e-08
2.800000000000162e-02	1.585837e+00	2.365282e-08	1.102119e-08
2.840000000000162e-02	1.585596e+00	2.373656e-08	1.093774e-08
2.880000000000162e-02	1.585355e+00	2.382003e-08	1.085457e-08
2.920000000000162e-02	1.585113e+00	2.390322e-08	1.077167e-08
2.960000000000162e-02	1.584870e+00	2.398613e-08	1.068905e-08
3.000000000000162e-02	1.584627e+00	2.406877e-08	1.060671e-08
3.040000000000162e-02	1.584382e+00	2.415112e-08	1.052465e-08
3.080000000000162e-02	1.584137e+00	2.423318e-08	1.044288e-08
3.120000000000163e-02	1.583892e+00	2.431496e-08	1.036141e-08
3.160000000000163e-02	1.583645e+00	2.439644e-08	1.028022e-08
3.200000000000162e-02	1.583398e+00	2.447763e-08	1.019934e-08
3.240000000000162e-02	1.583150e+00	2.455852e-08	1.011875e-08
3.280000000000162e-02	1.582901e+00	2.463911e-08	1.003846e-08
3.320000000000162e-02	1.582651e+00	2.471940e-08	9.958474e-09
3.360000000000161e-02	1.582401e+00	2.479938e-08	9.878797e-09
3.400000000000161e-02	1.582150e+00	2.487905e-08	9.799431e-09
3.440000000000161e-02	1.581898e+00	2.495841e-08	9.720376e-09
3.480000000000161e-02	1.581645e+00	2.503745e-08	9.641636e-09
3.520000000000161e-02	1.581392e+00	2.511618e-08	9.563213e-09
3.560000000000160e-02	1.581138e+00	2.519460e-08	9.485110e-09
3.600000000000160e-02	1.580883e+00	2.527269e-08	9.407331e-09
3.640000000000160e-02	1.580627e+00	2.535045e-08	9.329876e-09
3.680000000000160e-02	1.580371e+00	2.542789e-08	9.252748e-09
3.720000000000159e-02	1.580114e+00	2.550500e-08	9.175950e-09
3.760000000000159e-02	1.579856e+00	2.558178e-08	9.099484e-09
3.800000000000159e-02	1.579597e+00	2.565822e-08	9.023352e-09
3.840000000000159e-02	1.579338e+00	2.573433e-08	8.947556e-09
3.880000000000158e-02	1.579078e+00	2.581010e-08	8.872099e-09
3.920000000000158e-02	1.578817e+00	2.588554e-08	8.796984e-09
3.960000000000158e-02	1.578556e+00	2.596063e-08	8.722212e-09
4.000000000000158e-02	1.578293e+00	2.603537e-08	8.647785e-09
4.040000000000157e-02	1.578030e+00	2.610977e-08	8.573705e-09
4.080000000000157e-02	1.577767e+00	2.618382e-08	8.499975e-09
4.120000000000157e-02	1.577502e+00	2.625752e-08	8.426595e-09
4.160000000000157e-02	1.577237e+00	2.633087e-08	8.353569e-09
4.200000000000156e-02	1.576971e+00	2.640386e-08	8.280899e-09
4.240000000000156e-02	1.576704e+00	2.647650e-08	8.208584e-09
4.280000000000156e-02	1.576437e+00	2.654878e-08	8.136629e-09
4.320000000000156e-02	1.576169e+00	2.662069e-08	8.065035e-09
4.360000000000155e-02	1.575900e+00	2.669225e-08	7.993802e-09
4.400000000000155e-02	1.575631e+00	2.676345e-08	7.922933e-09
4.440000000000155e-02	1.575360e+00	2.683428e-08	7.852431e-09
4.480000000000155e-02	1.575089e+00	2.690474e-08	7.782296e-09
4.520000000000154e-02	1.574818e+00	2.697484e-08	7.712528e-09
4.560000000000154e-02	1.574545e+00	2.704457e-08	7.643132e-09
4.600000000000154e-02	1.574272e+00	2.711392e-08	7.574108e-09
4.640000000000154e-02	1.573999e+00	2.718290e-08	7.505456e-09
4.680000000000153e-02	1.573724e+00	2.725151e-08	7.437179e-09
4.720000000000153e-02	1.573449e+00	2.731975e-08	7.369279e-09
4.760000000000153e-02	1.573173e+00	2.738761e-08	7.301755e-09
4.800000000000153e-02	1.572896e+00	2.745509e-08	7.234609e-09
4.840000000000153e-02	1.572619e+00	2.752219e-08	7.167844e-09
4.880000000000152e-02	1.572341e+00	2.758891e-08	7.101459e-09
4.920000000000152e-02	1.572062e+00	2.765525e-08	7.035457e-09
4.960000000000152e-02	1.571783e+00	2.772121e-08	6.969837e-09
5.000000000000152e-02	1.571503e+00	2.778678e-08	6.904602e-09
5.040000000000151e-02	1.571222e+00	2.785197e-08	6.839752e-09
5.080000000000151e-02	1.570941e+00	2.791678e-08	6.775287e-09
5.120000000000151e-02	1.570659e+00	2.798120e-08	6.711210e-09
5.160000000000151e-02	1.570376e+00	2.804523e-08	6.647521e-09
5.200000000000150e-02	1.570093e+00	2.810887e-08	6.584220e-09
5.240000000000150e-02	1.569809e+00	2.817213e-08	6.521309e-09
5.280000000000150e-02	1.569524e+00	2.823499e-08	6.458788e-09
5.320000000000150e-02	1.569238e+00	2.829747e-08	6.396658e-09
5.360000000000149e-02	1.568952e+00	2.835955e-08	6.334919e-09
5.400000000000149e-02	1.568665e+00	2.842125e-08	6.273572e-09
5.440000000000149e-02	1.568378e+00	2.848255e-08	6.212618e-09
5.480000000000149e-02	1.568090e+00	2.854346e-08	6.152058e-09
5.520000000000148e-02	1.567801e+00	2.860398e-08	6.091891e-09
5.560000000000148e-02	1.567512e+00	2.866410e-08	6.032117e-09
5.600000000000148e-02	1.567222e+00	2.872383e-08	5.972739e-09
5.640000000000148e-02	1.566931e+00	2.878316e-08	5.913755e-09
5.680000000000147e-02	1.566639e+00	2.884211e-08	5.855166e-09
5.720000000000147e-02	1.566347e+00	2.890065e-08	5.796972e-09
5.760000000000147e-02	1.566055e+00	2.895881e-08	5.739174e-09
5.800000000000147e-02	1.565761e+00	2.901656e-08	5.681772e-09
5.840000000000146e-02	1.565467e+00	2.907393e-08	5.624766e-09
5.880000000000146e-02	1.565173e+00	2.913089e-08	5.568155e-09
5.920000000000146e-02	1.564878e+00	2.918746e-08	5.511940e-09
5.960000000000146e-02	1.564582e+00	2.924364e-08	5.456122e-09
6.000000000000145e-02	1.564285e+00	2.929942e-08	5.400699e-09
6.040000000000145e-02	1.563988e+00	2.935481e-08	5.345672e-09
6.080000000000145e-02	1.563691e+00	2.940980e-08	5.291040e-09
6.120000000000145e-02	1.563392e+00	2.946440e-08	5.236804e-09
6.160000000000145e-02	1.563093e+00	2.951860e-08	5.182964e-09
6.200000000000144e-02	1.562794e+00	2.957241e-08	5.129518e-09
6.240000000000144e-02	1.562494e+00	2.962582e-08	5.076468e-09
6.280000000000144e-02	1.562193e+00	2.967884e-08	5.023811e-09
6.320000000000144e-02	1.561892e+00	2.973147e-08	4.971549e-09
6.360000000000143e-02	1.561589e+00	2.978370e-08	4.919680e-09
6.400000000000143e-02	1.561287e+00	2.983554e-08	4.868205e-09
6.440000000000143e-02	1.560984e+00	2.988699e-08	4.817121e-09
6.480000000000143e-02	1.560680e+00	2.993805e-08	4.766430e-09
6.520000000000142e-02	1.560376e+00	2.998872e-08	4.716131e-09
6.560000000000142e-02	1.560071e+00	3.003900e-08	4.666223e-09
6.600000000000142e-02	1.559765e+00	3.008888e-08	4.616705e-09
6.640000000000142e-02	1.559459e+00	3.013838e-08	4.567577e-09
6.680000000000141e-02	1.559152e+00	3.018749e-08	4.518838e-09
6.720000000000141e-02	1.558845e+00	3.023622e-08	4.470486e-09
6.760000000000141e-02	1.558537e+00	3.028455e-08	4.422523e-09
6.800000000000141e-02	1.558229e+00	3.033250e-08	4.374945e-09
6.840000000000140e-02	1.557920e+00	3.038007e-08	4.327754e-09
6.880000000000140e-02	1.557611e+00	3.042725e-08	4.280947e-09
6.920000000000140e-02	1.557300e+00	3.047405e-08	4.234524e-09
6.960000000000140e-02	1.556990e+00	3.052046e-08	4.188484e-09
7.000000000000139e-02	1.556679e+00	3.056650e-08	4.142826e-09
7.040000000000139e-02	1.556367e+00	3.061215e-08	4.097549e-09
7.080000000000139e-02	1.556055e+00	3.065743e-08	4.052652e-09
7.120000000000139e-02	1.555742e+00	3.070232e-08	4.008132e-09
7.160000000000138e-02	1.555428e+00	3.074684e-08	3.963991e-09
7.200000000000138e-02	1.555114e+00	3.079099e-08	3.920226e-09
7.240000000000138e-02	1.554800e+00	3.083476e-08	3.876837e-09
7.280000000000138e-02	1.554485e+00	3.087816e-08	3.833821e-09
7.320000000000138e-02	1.554170e+00	3.092118e-08	3.791178e-09
7.360000000000137e-02	1.553854e+00	3.096383e-08	3.748907e-09
7.400000000000137e-02	1.553537e+00	3.100612e-08	3.707006e-09
7.440000000000137e-02	1.553220e+00	3.104803e-08	3.665473e-09
7.480000000000137e-02	1.552902e+00	3.108958e-08	3.624308e-09
7.520000000000136e-02	1.552584e+00	3.113076e-08	3.583509e-09
7.560000000000136e-02	1.552266e+00	3.117158e-08	3.543075e-09
7.600000000000136e-02	1.551947e+00	3.121204e-08	3.503003e-09
7.640000000000136e-02	1.551627e+00	3.125214e-08	3.463294e-09
7.680000000000135e-02	1.551307e+00	3.129187e-08	3.423944e-09
7.720000000000135e-02	1.550986e+00	3.133125e-08	3.384953e-09
7.760000000000135e-02	1.550665e+00	3.137027e-08	3.346319e-09
7.800000000000135e-02	1.550344e+00	3.140894e-08	3.308041e-09
7.840000000000134e-02	1.550021e+00	3.144725e-08	3.270117e-09
7.880000000000134e-02	1.549699e+00	3.148521e-08	3.232545e-09
7.920000000000134e-02	1.549376e+00	3.152283e-08	3.195323e-09
7.960000000000134e-02	1.549052e+00	3.156009e-08	3.158451e-09
8.000000000000133e-02	1.548728e+00	3.159700e-08	3.121925e-09
8.040000000000133e-02	1.548404e+00	3.163358e-08	3.085746e-09
8.080000000000133e-02	1.548079e+00	3.166981e-08	3.049910e-09
8.120000000000133e-02	1.547754e+00	3.170569e-08	3.014416e-09
8.160000000000132e-02	1.547428e+00	3.174124e-08	2.979263e-09
8.200000000000132e-02	1.547102e+00	3.177645e-08	2.944448e-09
8.240000000000132e-02	1.546775e+00	3.181132e-08	2.909969e-09
8.280000000000132e-02	1.546448e+00	3.184586e-08	2.875826e-09
8.320000000000131e-02	1.546120e+00	3.188007e-08	2.842016e-09
8.360000000000131e-02	1.545792e+00	3.191394e-08	2.808536e-09
8.400000000000131e-02	1.545463e+00	3.194749e-08	2.775387e-09
8.440000000000131e-02	1.545135e+00	3.198071e-08	2.742564e-09
8.480000000000130e-02	1.544805e+00	3.201360e-08	2.710067e-09
8.520000000000130e-02	1.544475e+00	3.204617e-08	2.677894e-09
8.560000000000130e-02	1.544145e+00	3.207843e-08	2.646042e-09
8.600000000000130e-02	1.543814e+00	3.211035e-08	2.614510e-09
8.640000000000130e-02	1.543483e+00	3.214197e-08	2.583296e-09
8.680000000000129e-02	1.543152e+00	3.217327e-08	2.552397e-09
8.720000000000129e-02	1.542820e+00	3.220425e-08	2.521813e-09
8.760000000000129e-02	1.542488e+00	3.223493e-08	2.491540e-09
8.800000000000129e-02	1.542155e+00	3.226529e-08	2.461576e-09
8.840000000000128e-02	1.541822e+00	3.229535e-08	2.431921e-09
8.880000000000128e-02	1.541488e+00	3.232510e-08	2.402571e-09
8.920000000000128e-02	1.541154e+00	3.235455e-08	2.373525e-09
8.960000000000128e-02	1.540820e+00	3.238370e-08	2.344781e-09
9.000000000000127e-02	1.540485e+00	3.241255e-08	2.316336e-09
9.040000000000127e-02	1.540150e+00	3.244110e-08	2.288189e-09
9.080000000000127e-02	1.539815e+00	3.246936e-08	2.260337e-09
9.120000000000127e-02	1.539479e+00	3.249732e-08	2.232779e-09
9.160000000000126e-02	1.539143e+00	3.252499e-08	2.205512e-09
9.200000000000126e-02	1.538806e+00	3.255238e-08	2.178534e-09
9.240000000000126e-02	1.538469e+00	3.257947e-08	2.151844e-09
9.280000000000126e-02	1.538132e+00	3.260628e-08	2.125438e-09
9.320000000000125e-02	1.537794e+00	3.263282e-08	2.099315e-09
9.360000000000125e-02	1.537456e+00	3.265906e-08	2.073473e-09
9.400000000000125e-02	1.537118e+00	3.268504e-08	2.047910e-09
9.440000000000125e-02	1.536779e+00	3.271073e-08	2.022624e-09
9.480000000000124e-02	1.536440e+00	3.273615e-08	1.997612e-09
9.520000000000124e-02	1.536100e+00	3.276130e-08	1.972872e-09
9.560000000000124e-02	1.535761e+00	3.278618e-08	1.948402e-09
9.600000000000124e-02	1.535421e+00	3.281079e-08	1.924201e-09
9.640000000000123e-02	1.535080e+00	3.283514e-08	1.900266e-09
9.680000000000123e-02	1.534739e+00	3.285922e-08	1.876594e-09
9.720000000000123e-02	1.534398e+00	3.288304e-08	1.853184e-09
9.760000000000123e-02	1.534057e+00	3.290661e-08	1.830034e-09
9.800000000000123e-02	1.533715e+00	3.292991e-08	1.807141e-09
9.840000000000122e-02	1.533373e+00	3.295296e-08	1.784504e-09
9.880000000000122e-02	1.533030e+00	3.297576e-08	1.762120e-09
9.920000000000122e-02	1.532687e+00	3.299830e-08	1.739987e-09
9.960000000000122e-02	1.532344e+00	3.302060e-08	1.718103e-09
1.000000000000012e-01	1.532001e+00	3.304265e-08	1.696467e-09
1.004000000000012e-01	1.531657e+00	3.306446e-08	1.675074e-09
1.008000000000012e-01	1.531313e+00	3.308602e-08	1.653925e-09
1.012000000000012e-01	1.530969e+00	3.310734e-08	1.633016e-09
1.016000000000012e-01	1.530624e+00	3.312843e-08	1.612346e-09
1.020000000000012e-01	1.530279e+00	3.314928e-08	1.591912e-09
1.024000000000012e-01	1.529934e+00	3.316990e-08	1.571712e-09
1.028000000000012e-01	1.529589e+00	3.319028e-08	1.551745e-09
1.032000000000012e-01	1.529243e+00	3.321043e-08	1.532008e-09
1.036000000000012e-01	1.528897e+00	3.323036e-08	1.512498e-09
1.040000000000012e-01	1.528551e+00	3.325006e-08	1.493215e-09
1.044000000000012e-01	1.528204e+00	3.326954e-08	1.474156e-09
1.048000000000012e-01	1.527857e+00	3.328879e-08	1.455318e-09
1.052000000000012e-01	1.527510e+00	3.330783e-08	1.436701e-09
1.056000000000012e-01	1.527163e+00	3.332665e-08	1.418301e-09
1.060000000000012e-01	1.526815e+00	3.334525e-08	1.400117e-09
1.064000000000012e-01	1.526467e+00	3.336364e-08	1.382146e-09
1.068000000000012e-01	1.526119e+00	3.338182e-08	1.364388e-09
1.072000000000012e-01	1.525770e+00	3.339979e-08	1.346839e-09
1.076000000000012e-01	1.525422e+00	3.341755e-08	1.329497e-09
1.080000000000012e-01	1.525072e+00	3.343510e-08	1.312362e-09
1.084000000000012e-01	1.524723e+00	3.345246e-08	1.295430e-09
1.088000000000012e-01	1.524374e+00	3.346961e-08	1.278699e-09
1.092000000000012e-01	1.524024e+00	3.348656e-08	1.262169e-09
1.096000000000012e-01	1.523674e+00	3.350332e-08	1.245836e-09
1.100000000000012e-01	1.523324e+00	3.351987e-08	1.229699e-09
1.104000000000011e-01	1.522973e+00	3.353624e-08	1.213756e-09
1.108000000000011e-01	1.522623e+00	3.355241e-08	1.198005e-09
1.112000000000011e-01	1.522272e+00	3.356839e-08	1.182444e-09
1.116000000000011e-01	1.521920e+00	3.358419e-08	1.167071e-09
1.120000000000011e-01	1.521569e+00	3.359980e-08	1.151884e-09
1.124000000000011e-01	1.521217e+00	3.361523e-08	1.136881e-09
1.128000000000011e-01	1.520866e+00	3.363047e-08	1.122061e-09
