vdm	V(n001)	I(V1)	I(V2)	I(V3)
-7.399999999999818e-02	3.527345e+00	4.792156e-08	0.000000e+00	1.713081e-07
-7.359999999999818e-02	3.527238e+00	4.820706e-08	0.000000e+00	1.710235e-07
-7.319999999999818e-02	3.527131e+00	4.849333e-08	0.000000e+00	1.707382e-07
-7.279999999999819e-02	3.527023e+00	4.878036e-08	0.000000e+00	1.704521e-07
-7.239999999999819e-02	3.526916e+00	4.906815e-08	0.000000e+00	1.701652e-07
-7.199999999999819e-02	3.526807e+00	4.935670e-08	0.000000e+00	1.698776e-07
-7.159999999999819e-02	3.526699e+00	4.964599e-08	0.000000e+00	1.695893e-07
-7.119999999999820e-02	3.526589e+00	4.993604e-08	0.000000e+00	1.693002e-07
-7.079999999999820e-02	3.526480e+00	5.022684e-08	0.000000e+00	1.690103e-07
-7.039999999999820e-02	3.526370e+00	5.051838e-08	0.000000e+00	1.687197e-07
-6.999999999999820e-02	3.526260e+00	5.081065e-08	0.000000e+00	1.684284e-07
-6.959999999999820e-02	3.526149e+00	5.110366e-08	0.000000e+00	1.681364e-07
-6.919999999999821e-02	3.526038e+00	5.139741e-08	0.000000e+00	1.678436e-07
-6.879999999999821e-02	3.525927e+00	5.169188e-08	0.000000e+00	1.675501e-07
-6.839999999999821e-02	3.525815e+00	5.198707e-08	0.000000e+00	1.672558e-07
-6.799999999999821e-02	3.525703e+00	5.228299e-08	0.000000e+00	1.669609e-07
-6.759999999999822e-02	3.525590e+00	5.257962e-08	0.000000e+00	1.666652e-07
-6.719999999999822e-02	3.525477e+00	5.287697e-08	0.000000e+00	1.663689e-07
-6.679999999999822e-02	3.525364e+00	5.317503e-08	0.000000e+00	1.660718e-07
-6.639999999999822e-02	3.525250e+00	5.347379e-08	0.000000e+00	1.657740e-07
-6.599999999999823e-02	3.525136e+00	5.377326e-08	0.000000e+00	1.654755e-07
-6.559999999999823e-02	3.525021e+00	5.407342e-08	0.000000e+00	1.651764e-07
-6.519999999999823e-02	3.524906e+00	5.437428e-08	0.000000e+00	1.648765e-07
-6.479999999999823e-02	3.524791e+00	5.467583e-08	0.000000e+00	1.645760e-07
-6.439999999999824e-02	3.524675e+00	5.497807e-08	0.000000e+00	1.642747e-07
-6.399999999999824e-02	3.524559e+00	5.528099e-08	0.000000e+00	1.639728e-07
-6.359999999999824e-02	3.524442e+00	5.558459e-08	0.000000e+00	1.636702e-07
-6.319999999999824e-02	3.524325e+00	5.588887e-08	0.000000e+00	1.633669e-07
-6.279999999999825e-02	3.524208e+00	5.619382e-08	0.000000e+00	1.630630e-07
-6.239999999999825e-02	3.524090e+00	5.649944e-08	0.000000e+00	1.627584e-07
-6.199999999999825e-02	3.523972e+00	5.680572e-08	0.000000e+00	1.624532e-07
-6.159999999999825e-02	3.523853e+00	5.711266e-08	0.000000e+00	1.621472e-07
-6.119999999999826e-02	3.523734e+00	5.742027e-08	0.000000e+00	1.618407e-07
-6.079999999999826e-02	3.523615e+00	5.772852e-08	0.000000e+00	1.615334e-07
-6.039999999999826e-02	3.523495e+00	5.803743e-08	0.000000e+00	1.612256e-07
-5.999999999999826e-02	3.523375e+00	5.834698e-08	0.000000e+00	1.609171e-07
-5.959999999999827e-02	3.523254e+00	5.865717e-08	0.000000e+00	1.606079e-07
-5.919999999999827e-02	3.523134e+00	5.896800e-08	0.000000e+00	1.602981e-07
-5.879999999999827e-02	3.523012e+00	5.927946e-08	0.000000e+00	1.599877e-07
-5.839999999999827e-02	3.522891e+00	5.959156e-08	0.000000e+00	1.596767e-07
-5.799999999999828e-02	3.522768e+00	5.990427e-08	0.000000e+00	1.593650e-07
-5.759999999999828e-02	3.522646e+00	6.021762e-08	0.000000e+00	1.590527e-07
-5.719999999999828e-02	3.522523e+00	6.053158e-08	0.000000e+00	1.587399e-07
-5.679999999999828e-02	3.522400e+00	6.084615e-08	0.000000e+00	1.584263e-07
-5.639999999999828e-02	3.522276e+00	6.116134e-08	0.000000e+00	1.581122e-07
-5.599999999999829e-02	3.522152e+00	6.147712e-08	0.000000e+00	1.577975e-07
-5.559999999999829e-02	3.522027e+00	6.179351e-08	0.000000e+00	1.574822e-07
-5.519999999999829e-02	3.521903e+00	6.211051e-08	0.000000e+00	1.571663e-07
-5.479999999999829e-02	3.521777e+00	6.242809e-08	0.000000e+00	1.568498e-07
-5.439999999999830e-02	3.521652e+00	6.274627e-08	0.000000e+00	1.565327e-07
-5.399999999999830e-02	3.521526e+00	6.306504e-08	0.000000e+00	1.562150e-07
-5.359999999999830e-02	3.521399e+00	6.338438e-08	0.000000e+00	1.558968e-07
-5.319999999999830e-02	3.521273e+00	6.370431e-08	0.000000e+00	1.555779e-07
-5.279999999999831e-02	3.521145e+00	6.402480e-08	0.000000e+00	1.552585e-07
-5.239999999999831e-02	3.521018e+00	6.434587e-08	0.000000e+00	1.549386e-07
-5.199999999999831e-02	3.520890e+00	6.466750e-08	0.000000e+00	1.546180e-07
-5.159999999999831e-02	3.520761e+00	6.498971e-08	0.000000e+00	1.542970e-07
-5.119999999999832e-02	3.520633e+00	6.531246e-08	0.000000e+00	1.539753e-07
-5.079999999999832e-02	3.520504e+00	6.563577e-08	0.000000e+00	1.536531e-07
-5.039999999999832e-02	3.520374e+00	6.595963e-08	0.000000e+00	1.533304e-07
-4.999999999999832e-02	3.520244e+00	6.628404e-08	0.000000e+00	1.530071e-07
-4.959999999999833e-02	3.520114e+00	6.660898e-08	0.000000e+00	1.526833e-07
-4.919999999999833e-02	3.519983e+00	6.693447e-08	0.000000e+00	1.523589e-07
-4.879999999999833e-02	3.519852e+00	6.726049e-08	0.000000e+00	1.520340e-07
-4.839999999999833e-02	3.519721e+00	6.758704e-08	0.000000e+00	1.517086e-07
-4.799999999999834e-02	3.519588e+00	6.791412e-08	0.000000e+00	1.513827e-07
-4.759999999999834e-02	3.519456e+00	6.824171e-08	0.000000e+00	1.510562e-07
-4.719999999999834e-02	3.519324e+00	6.856983e-08	0.000000e+00	1.507293e-07
-4.679999999999834e-02	3.519191e+00	6.889845e-08	0.000000e+00	1.504018e-07
-4.639999999999835e-02	3.519057e+00	6.922759e-08	0.000000e+00	1.500738e-07
-4.599999999999835e-02	3.518923e+00	6.955723e-08	0.000000e+00	1.497453e-07
-4.559999999999835e-02	3.518789e+00	6.988737e-08	0.000000e+00	1.494164e-07
-4.519999999999835e-02	3.518655e+00	7.021801e-08	0.000000e+00	1.490869e-07
-4.479999999999836e-02	3.518520e+00	7.054914e-08	0.000000e+00	1.487569e-07
-4.439999999999836e-02	3.518384e+00	7.088076e-08	0.000000e+00	1.484265e-07
-4.399999999999836e-02	3.518248e+00	7.121287e-08	0.000000e+00	1.480955e-07
-4.359999999999836e-02	3.518112e+00	7.154545e-08	0.000000e+00	1.477641e-07
-4.319999999999836e-02	3.517976e+00	7.187851e-08	0.000000e+00	1.474322e-07
-4.279999999999837e-02	3.517839e+00	7.221205e-08	0.000000e+00	1.470999e-07
-4.239999999999837e-02	3.517702e+00	7.254604e-08	0.000000e+00	1.467671e-07
-4.199999999999837e-02	3.517564e+00	7.288050e-08	0.000000e+00	1.464338e-07
-4.159999999999837e-02	3.517426e+00	7.321543e-08	0.000000e+00	1.461001e-07
-4.119999999999838e-02	3.517287e+00	7.355081e-08	0.000000e+00	1.457659e-07
-4.079999999999838e-02	3.517148e+00	7.388663e-08	0.000000e+00	1.454313e-07
-4.039999999999838e-02	3.517009e+00	7.422291e-08	0.000000e+00	1.450962e-07
-3.999999999999838e-02	3.516870e+00	7.455963e-08	0.000000e+00	1.447607e-07
-3.959999999999839e-02	3.516729e+00	7.489678e-08	0.000000e+00	1.444247e-07
-3.919999999999839e-02	3.516589e+00	7.523437e-08	0.000000e+00	1.440884e-07
-3.879999999999839e-02	3.516448e+00	7.557239e-08	0.000000e+00	1.437516e-07
-3.839999999999839e-02	3.516307e+00	7.591083e-08	0.000000e+00	1.434143e-07
-3.799999999999840e-02	3.516165e+00	7.624970e-08	0.000000e+00	1.430767e-07
-3.759999999999840e-02	3.516024e+00	7.658898e-08	0.000000e+00	1.427386e-07
-3.719999999999840e-02	3.515881e+00	7.692868e-08	0.000000e+00	1.424002e-07
-3.679999999999840e-02	3.515738e+00	7.726878e-08	0.000000e+00	1.420613e-07
-3.639999999999841e-02	3.515595e+00	7.760929e-08	0.000000e+00	1.417220e-07
-3.599999999999841e-02	3.515452e+00	7.795020e-08	0.000000e+00	1.413824e-07
-3.559999999999841e-02	3.515308e+00	7.829151e-08	0.000000e+00	1.410423e-07
-3.519999999999841e-02	3.515164e+00	7.863320e-08	0.000000e+00	1.407019e-07
-3.479999999999842e-02	3.515019e+00	7.897528e-08	0.000000e+00	1.403610e-07
-3.439999999999842e-02	3.514874e+00	7.931775e-08	0.000000e+00	1.400198e-07
-3.399999999999842e-02	3.514729e+00	7.966059e-08	0.000000e+00	1.396782e-07
-3.359999999999842e-02	3.514583e+00	8.000382e-08	0.000000e+00	1.393363e-07
-3.319999999999843e-02	3.514437e+00	8.034741e-08	0.000000e+00	1.389939e-07
-3.279999999999843e-02	3.514290e+00	8.069136e-08	0.000000e+00	1.386512e-07
-3.239999999999843e-02	3.514143e+00	8.103568e-08	0.000000e+00	1.383082e-07
-3.199999999999843e-02	3.513996e+00	8.138036e-08	0.000000e+00	1.379648e-07
-3.159999999999843e-02	3.513848e+00	8.172538e-08	0.000000e+00	1.376210e-07
-3.119999999999843e-02	3.513700e+00	8.207076e-08	0.000000e+00	1.372769e-07
-3.079999999999843e-02	3.513551e+00	8.241648e-08	0.000000e+00	1.369325e-07
-3.039999999999843e-02	3.513402e+00	8.276254e-08	0.000000e+00	1.365877e-07
-2.999999999999843e-02	3.513253e+00	8.310894e-08	0.000000e+00	1.362426e-07
-2.959999999999843e-02	3.513104e+00	8.345567e-08	0.000000e+00	1.358972e-07
-2.919999999999843e-02	3.512954e+00	8.380272e-08	0.000000e+00	1.355514e-07
-2.879999999999843e-02	3.512803e+00	8.415010e-08	0.000000e+00	1.352053e-07
-2.839999999999843e-02	3.512652e+00	8.449780e-08	0.000000e+00	1.348589e-07
-2.799999999999843e-02	3.512501e+00	8.484582e-08	0.000000e+00	1.345122e-07
-2.759999999999842e-02	3.512350e+00	8.519414e-08	0.000000e+00	1.341652e-07
-2.719999999999842e-02	3.512198e+00	8.554277e-08	0.000000e+00	1.338179e-07
-2.679999999999842e-02	3.512045e+00	8.589169e-08	0.000000e+00	1.334703e-07
-2.639999999999842e-02	3.511893e+00	8.624092e-08	0.000000e+00	1.331224e-07
-2.599999999999842e-02	3.511739e+00	8.659044e-08	0.000000e+00	1.327742e-07
-2.559999999999842e-02	3.511586e+00	8.694025e-08	0.000000e+00	1.324257e-07
-2.519999999999842e-02	3.511432e+00	8.729034e-08	0.000000e+00	1.320769e-07
-2.479999999999842e-02	3.511278e+00	8.764071e-08	0.000000e+00	1.317279e-07
-2.439999999999842e-02	3.511123e+00	8.799136e-08	0.000000e+00	1.313786e-07
-2.399999999999841e-02	3.510968e+00	8.834228e-08	0.000000e+00	1.310290e-07
-2.359999999999841e-02	3.510813e+00	8.869346e-08	0.000000e+00	1.306792e-07
-2.319999999999841e-02	3.510657e+00	8.904491e-08	0.000000e+00	1.303290e-07
-2.279999999999841e-02	3.510501e+00	8.939661e-08	0.000000e+00	1.299787e-07
-2.239999999999841e-02	3.510345e+00	8.974857e-08	0.000000e+00	1.296281e-07
-2.199999999999841e-02	3.510188e+00	9.010078e-08	0.000000e+00	1.292772e-07
-2.159999999999841e-02	3.510030e+00	9.045324e-08	0.000000e+00	1.289261e-07
-2.119999999999841e-02	3.509873e+00	9.080593e-08	0.000000e+00	1.285748e-07
-2.079999999999841e-02	3.509715e+00	9.115887e-08	0.000000e+00	1.282232e-07
-2.039999999999841e-02	3.509556e+00	9.151203e-08	0.000000e+00	1.278714e-07
-1.999999999999840e-02	3.509397e+00	9.186542e-08	0.000000e+00	1.275194e-07
-1.959999999999840e-02	3.509238e+00	9.221903e-08	0.000000e+00	1.271672e-07
-1.919999999999840e-02	3.509079e+00	9.257287e-08	0.000000e+00	1.268147e-07
-1.879999999999840e-02	3.508919e+00	9.292692e-08	0.000000e+00	1.264620e-07
-1.839999999999840e-02	3.508758e+00	9.328117e-08	0.000000e+00	1.261092e-07
-1.799999999999840e-02	3.508597e+00	9.363563e-08	0.000000e+00	1.257561e-07
-1.759999999999840e-02	3.508436e+00	9.399030e-08	0.000000e+00	1.254028e-07
-1.719999999999840e-02	3.508275e+00	9.434517e-08	0.000000e+00	1.250493e-07
-1.679999999999840e-02	3.508113e+00	9.470022e-08	0.000000e+00	1.246957e-07
-1.639999999999840e-02	3.507951e+00	9.505546e-08	0.000000e+00	1.243418e-07
-1.599999999999839e-02	3.507788e+00	9.541089e-08	0.000000e+00	1.239878e-07
-1.559999999999839e-02	3.507625e+00	9.576650e-08	0.000000e+00	1.236336e-07
-1.519999999999840e-02	3.507462e+00	9.612229e-08	0.000000e+00	1.232792e-07
-1.479999999999840e-02	3.507298e+00	9.647824e-08	0.000000e+00	1.229247e-07
-1.439999999999840e-02	3.507134e+00	9.683436e-08	0.000000e+00	1.225700e-07
-1.399999999999840e-02	3.506969e+00	9.719064e-08	0.000000e+00	1.222151e-07
-1.359999999999840e-02	3.506804e+00	9.754708e-08	0.000000e+00	1.218601e-07
-1.319999999999840e-02	3.506639e+00	9.790368e-08	0.000000e+00	1.215049e-07
-1.279999999999840e-02	3.506473e+00	9.826042e-08	0.000000e+00	1.211496e-07
-1.239999999999840e-02	3.506307e+00	9.861731e-08	0.000000e+00	1.207942e-07
-1.199999999999840e-02	3.506141e+00	9.897434e-08	0.000000e+00	1.204386e-07
-1.159999999999840e-02	3.505974e+00	9.933150e-08	0.000000e+00	1.200828e-07
-1.119999999999840e-02	3.505807e+00	9.968880e-08	0.000000e+00	1.197270e-07
-1.079999999999840e-02	3.505639e+00	1.000462e-07	0.000000e+00	1.193710e-07
-1.039999999999840e-02	3.505471e+00	1.004038e-07	0.000000e+00	1.190149e-07
-9.999999999998404e-03	3.505303e+00	1.007614e-07	0.000000e+00	1.186587e-07
-9.599999999998405e-03	3.505134e+00	1.011192e-07	0.000000e+00	1.183024e-07
-9.199999999998406e-03	3.504965e+00	1.014771e-07	0.000000e+00	1.179459e-07
-8.799999999998406e-03	3.504796e+00	1.018351e-07	0.000000e+00	1.175894e-07
-8.399999999998407e-03	3.504626e+00	1.021932e-07	0.000000e+00	1.172328e-07
-7.999999999998408e-03	3.504455e+00	1.025514e-07	0.000000e+00	1.168760e-07
-7.599999999998408e-03	3.504285e+00	1.029097e-07	0.000000e+00	1.165192e-07
-7.199999999998407e-03	3.504114e+00	1.032680e-07	0.000000e+00	1.161623e-07
-6.799999999998407e-03	3.503942e+00	1.036265e-07	0.000000e+00	1.158054e-07
-6.399999999998407e-03	3.503771e+00	1.039850e-07	0.000000e+00	1.154483e-07
-5.999999999998407e-03	3.503598e+00	1.043436e-07	0.000000e+00	1.150912e-07
-5.599999999998407e-03	3.503426e+00	1.047023e-07	0.000000e+00	1.147340e-07
-5.199999999998406e-03	3.503253e+00	1.050610e-07	0.000000e+00	1.143767e-07
-4.799999999998406e-03	3.503080e+00	1.054199e-07	0.000000e+00	1.140194e-07
-4.399999999998406e-03	3.502906e+00	1.057787e-07	0.000000e+00	1.136620e-07
-3.999999999998406e-03	3.502732e+00	1.061376e-07	0.000000e+00	1.133046e-07
-3.599999999998406e-03	3.502558e+00	1.064966e-07	0.000000e+00	1.129472e-07
-3.199999999998406e-03	3.502383e+00	1.068556e-07	0.000000e+00	1.125897e-07
-2.799999999998405e-03	3.502208e+00	1.072146e-07	0.000000e+00	1.122321e-07
-2.399999999998405e-03	3.502032e+00	1.075737e-07	0.000000e+00	1.118746e-07
-1.999999999998405e-03	3.501856e+00	1.079328e-07	0.000000e+00	1.115170e-07
-1.599999999998405e-03	3.501680e+00	1.082920e-07	0.000000e+00	1.111593e-07
-1.199999999998405e-03	3.501503e+00	1.086511e-07	0.000000e+00	1.108017e-07
-7.999999999984051e-04	3.501326e+00	1.090103e-07	0.000000e+00	1.104440e-07
-3.999999999984050e-04	3.501149e+00	1.093695e-07	0.000000e+00	1.100864e-07
1.594969815943426e-15	3.500971e+00	1.097287e-07	0.000000e+00	1.097287e-07
4.000000000015950e-04	3.500793e+00	1.100879e-07	0.000000e+00	1.093710e-07
8.000000000015950e-04	3.500614e+00	1.104471e-07	0.000000e+00	1.090134e-07
1.200000000001595e-03	3.500435e+00	1.108063e-07	0.000000e+00	1.086557e-07
1.600000000001595e-03	3.500256e+00	1.111655e-07	0.000000e+00	1.082981e-07
2.000000000001595e-03	3.500076e+00	1.115247e-07	0.000000e+00	1.079404e-07
2.400000000001595e-03	3.499896e+00	1.118838e-07	0.000000e+00	1.075828e-07
2.800000000001595e-03	3.499715e+00	1.122430e-07	0.000000e+00	1.072252e-07
3.200000000001596e-03	3.499535e+00	1.126021e-07	0.000000e+00	1.068677e-07
3.600000000001596e-03	3.499353e+00	1.129612e-07	0.000000e+00	1.065102e-07
4.000000000001596e-03	3.499172e+00	1.133202e-07	0.000000e+00	1.061527e-07
4.400000000001596e-03	3.498990e+00	1.136792e-07	0.000000e+00	1.057952e-07
4.800000000001596e-03	3.498807e+00	1.140382e-07	0.000000e+00	1.054378e-07
5.200000000001597e-03	3.498625e+00	1.143971e-07	0.000000e+00	1.050805e-07
5.600000000001597e-03	3.498441e+00	1.147560e-07	0.000000e+00	1.047232e-07
6.000000000001597e-03	3.498258e+00	1.151148e-07	0.000000e+00	1.043660e-07
6.400000000001597e-03	3.498074e+00	1.154735e-07	0.000000e+00	1.040088e-07
6.800000000001597e-03	3.497890e+00	1.158322e-07	0.000000e+00	1.036517e-07
7.200000000001597e-03	3.497705e+00	1.161908e-07	0.000000e+00	1.032947e-07
7.600000000001598e-03	3.497520e+00	1.165493e-07	0.000000e+00	1.029378e-07
8.000000000001598e-03	3.497334e+00	1.169078e-07	0.000000e+00	1.025809e-07
8.400000000001597e-03	3.497149e+00	1.172662e-07	0.000000e+00	1.022241e-07
8.800000000001596e-03	3.496963e+00	1.176245e-07	0.000000e+00	1.018674e-07
9.200000000001596e-03	3.496776e+00	1.179826e-07	0.000000e+00	1.015108e-07
9.600000000001595e-03	3.496589e+00	1.183407e-07	0.000000e+00	1.011544e-07
1.000000000000159e-02	3.496402e+00	1.186987e-07	0.000000e+00	1.007980e-07
1.040000000000159e-02	3.496214e+00	1.190566e-07	0.000000e+00	1.004417e-07
1.080000000000159e-02	3.496026e+00	1.194144e-07	0.000000e+00	1.000855e-07
1.120000000000159e-02	3.495837e+00	1.197721e-07	0.000000e+00	9.972949e-08
1.160000000000159e-02	3.495649e+00	1.201296e-07	0.000000e+00	9.937357e-08
1.200000000000159e-02	3.495459e+00	1.204870e-07	0.000000e+00	9.901777e-08
1.240000000000159e-02	3.495270e+00	1.208443e-07	0.000000e+00	9.866210e-08
1.280000000000159e-02	3.495080e+00	1.212015e-07	0.000000e+00	9.830656e-08
1.320000000000159e-02	3.494889e+00	1.215585e-07	0.000000e+00	9.795117e-08
1.360000000000159e-02	3.494699e+00	1.219154e-07	0.000000e+00	9.759592e-08
1.400000000000159e-02	3.494508e+00	1.222722e-07	0.000000e+00	9.724081e-08
1.440000000000159e-02	3.494316e+00	1.226288e-07	0.000000e+00	9.688586e-08
1.480000000000159e-02	3.494124e+00	1.229852e-07	0.000000e+00	9.653107e-08
1.520000000000159e-02	3.493932e+00	1.233415e-07	0.000000e+00	9.617644e-08
1.560000000000158e-02	3.493739e+00	1.236976e-07	0.000000e+00	9.582197e-08
1.600000000000159e-02	3.493546e+00	1.240536e-07	0.000000e+00	9.546767e-08
1.640000000000159e-02	3.493353e+00	1.244094e-07	0.000000e+00	9.511354e-08
1.680000000000159e-02	3.493159e+00	1.247650e-07	0.000000e+00	9.475960e-08
1.720000000000159e-02	3.492965e+00	1.251204e-07	0.000000e+00	9.440583e-08
1.760000000000159e-02	3.492770e+00	1.254757e-07	0.000000e+00	9.405225e-08
1.800000000000159e-02	3.492575e+00	1.258307e-07	0.000000e+00	9.369887e-08
1.840000000000159e-02	3.492380e+00	1.261856e-07	0.000000e+00	9.334568e-08
1.880000000000159e-02	3.492184e+00	1.265402e-07	0.000000e+00	9.299269e-08
1.920000000000159e-02	3.491988e+00	1.268947e-07	0.000000e+00	9.263990e-08
1.960000000000160e-02	3.491792e+00	1.272490e-07	0.000000e+00	9.228732e-08
2.000000000000160e-02	3.491595e+00	1.276030e-07	0.000000e+00	9.193496e-08
2.040000000000160e-02	3.491398e+00	1.279569e-07	0.000000e+00	9.158281e-08
2.080000000000160e-02	3.491200e+00	1.283105e-07	0.000000e+00	9.123089e-08
2.120000000000160e-02	3.491002e+00	1.286639e-07	0.000000e+00	9.087919e-08
2.160000000000160e-02	3.490804e+00	1.290171e-07	0.000000e+00	9.052772e-08
2.200000000000160e-02	3.490605e+00	1.293700e-07	0.000000e+00	9.017649e-08
2.240000000000160e-02	3.490406e+00	1.297227e-07	0.000000e+00	8.982550e-08
2.280000000000160e-02	3.490206e+00	1.300752e-07	0.000000e+00	8.947475e-08
2.320000000000160e-02	3.490007e+00	1.304274e-07	0.000000e+00	8.912424e-08
2.360000000000161e-02	3.489806e+00	1.307793e-07	0.000000e+00	8.877399e-08
2.400000000000161e-02	3.489606e+00	1.311311e-07	0.000000e+00	8.842400e-08
2.440000000000161e-02	3.489405e+00	1.314825e-07	0.000000e+00	8.807427e-08
2.480000000000161e-02	3.489203e+00	1.318337e-07	0.000000e+00	8.772479e-08
2.520000000000161e-02	3.489002e+00	1.321847e-07	0.000000e+00	8.737560e-08
2.560000000000161e-02	3.488799e+00	1.325353e-07	0.000000e+00	8.702667e-08
2.600000000000161e-02	3.488597e+00	1.328857e-07	0.000000e+00	8.667802e-08
2.640000000000161e-02	3.488394e+00	1.332358e-07	0.000000e+00	8.632966e-08
2.680000000000161e-02	3.488190e+00	1.335856e-07	0.000000e+00	8.598158e-08
2.720000000000162e-02	3.487987e+00	1.339351e-07	0.000000e+00	8.563379e-08
2.760000000000162e-02	3.487782e+00	1.342844e-07	0.000000e+00	8.528630e-08
2.800000000000162e-02	3.487578e+00	1.346333e-07	0.000000e+00	8.493911e-08
2.840000000000162e-02	3.487373e+00	1.349820e-07	0.000000e+00	8.459222e-08
2.880000000000162e-02	3.487168e+00	1.353303e-07	0.000000e+00	8.424564e-08
2.920000000000162e-02	3.486962e+00	1.356783e-07	0.000000e+00	8.389937e-08
2.960000000000162e-02	3.486756e+00	1.360261e-07	0.000000e+00	8.355342e-08
3.000000000000162e-02	3.486550e+00	1.363735e-07	0.000000e+00	8.320779e-08
3.040000000000162e-02	3.486343e+00	1.367205e-07	0.000000e+00	8.286249e-08
3.080000000000162e-02	3.486136e+00	1.370673e-07	0.000000e+00	8.251752e-08
3.120000000000163e-02	3.485929e+00	1.374137e-07	0.000000e+00	8.217287e-08
3.160000000000163e-02	3.485721e+00	1.377598e-07	0.000000e+00	8.182857e-08
3.200000000000162e-02	3.485512e+00	1.381055e-07	0.000000e+00	8.148461e-08
3.240000000000162e-02	3.485303e+00	1.384509e-07	0.000000e+00	8.114100e-08
3.280000000000162e-02	3.485094e+00	1.387960e-07	0.000000e+00	8.079774e-08
3.320000000000162e-02	3.484885e+00	1.391407e-07	0.000000e+00	8.045483e-08
3.360000000000161e-02	3.484675e+00	1.394850e-07	0.000000e+00	8.011229e-08
3.400000000000161e-02	3.484465e+00	1.398290e-07	0.000000e+00	7.977010e-08
3.440000000000161e-02	3.484254e+00	1.401726e-07	0.000000e+00	7.942829e-08
3.480000000000161e-02	3.484043e+00	1.405159e-07	0.000000e+00	7.908685e-08
3.520000000000161e-02	3.483832e+00	1.408588e-07	0.000000e+00	7.874579e-08
3.560000000000160e-02	3.483620e+00	1.412013e-07	0.000000e+00	7.840510e-08
3.600000000000160e-02	3.483408e+00	1.415434e-07	0.000000e+00	7.806480e-08
3.640000000000160e-02	3.483195e+00	1.418851e-07	0.000000e+00	7.772489e-08
3.680000000000160e-02	3.482982e+00	1.422265e-07	0.000000e+00	7.738537e-08
3.720000000000159e-02	3.482769e+00	1.425674e-07	0.000000e+00	7.704625e-08
3.760000000000159e-02	3.482555e+00	1.429080e-07	0.000000e+00	7.670754e-08
3.800000000000159e-02	3.482341e+00	1.432481e-07	0.000000e+00	7.636923e-08
3.840000000000159e-02	3.482127e+00	1.435878e-07	0.000000e+00	7.603133e-08
3.880000000000158e-02	3.481912e+00	1.439272e-07	0.000000e+00	7.569384e-08
3.920000000000158e-02	3.481697e+00	1.442661e-07	0.000000e+00	7.535677e-08
3.960000000000158e-02	3.481481e+00	1.446045e-07	0.000000e+00	7.502013e-08
4.000000000000158e-02	3.481265e+00	1.449426e-07	0.000000e+00	7.468392e-08
4.040000000000157e-02	3.481049e+00	1.452803e-07	0.000000e+00	7.434813e-08
4.080000000000157e-02	3.480832e+00	1.456174e-07	0.000000e+00	7.401278e-08
4.120000000000157e-02	3.480615e+00	1.459542e-07	0.000000e+00	7.367787e-08
4.160000000000157e-02	3.480397e+00	1.462905e-07	0.000000e+00	7.334341e-08
4.200000000000156e-02	3.480179e+00	1.466264e-07	0.000000e+00	7.300940e-08
4.240000000000156e-02	3.479961e+00	1.469619e-07	0.000000e+00	7.267583e-08
4.280000000000156e-02	3.479742e+00	1.472968e-07	0.000000e+00	7.234272e-08
4.320000000000156e-02	3.479523e+00	1.476314e-07	0.000000e+00	7.201007e-08
4.360000000000155e-02	3.479304e+00	1.479654e-07	0.000000e+00	7.167790e-08
4.400000000000155e-02	3.479084e+00	1.482990e-07	0.000000e+00	7.134618e-08
4.440000000000155e-02	3.478863e+00	1.486321e-07	0.000000e+00	7.101495e-08
4.480000000000155e-02	3.478643e+00	1.489648e-07	0.000000e+00	7.068418e-08
4.520000000000154e-02	3.478422e+00	1.492970e-07	0.000000e+00	7.035390e-08
4.560000000000154e-02	3.478200e+00	1.496286e-07	0.000000e+00	7.002411e-08
4.600000000000154e-02	3.477978e+00	1.499598e-07	0.000000e+00	6.969481e-08
4.640000000000154e-02	3.477756e+00	1.502906e-07	0.000000e+00	6.936600e-08
4.680000000000153e-02	3.477534e+00	1.506208e-07	0.000000e+00	6.903768e-08
4.720000000000153e-02	3.477310e+00	1.509505e-07	0.000000e+00	6.870987e-08
4.760000000000153e-02	3.477087e+00	1.512797e-07	0.000000e+00	6.838257e-08
4.800000000000153e-02	3.476863e+00	1.516084e-07	0.000000e+00	6.805578e-08
4.840000000000153e-02	3.476639e+00	1.519366e-07	0.000000e+00	6.772949e-08
4.880000000000152e-02	3.476415e+00	1.522643e-07	0.000000e+00	6.740373e-08
4.920000000000152e-02	3.476190e+00	1.525914e-07	0.000000e+00	6.707850e-08
4.960000000000152e-02	3.475964e+00	1.529181e-07	0.000000e+00	6.675378e-08
5.000000000000152e-02	3.475739e+00	1.532442e-07	0.000000e+00	6.642961e-08
5.040000000000151e-02	3.475513e+00	1.535698e-07	0.000000e+00	6.610596e-08
5.080000000000151e-02	3.475286e+00	1.538948e-07	0.000000e+00	6.578286e-08
5.120000000000151e-02	3.475059e+00	1.542193e-07	0.000000e+00	6.546029e-08
5.160000000000151e-02	3.474832e+00	1.545433e-07	0.000000e+00	6.513827e-08
5.200000000000150e-02	3.474604e+00	1.548667e-07	0.000000e+00	6.481681e-08
5.240000000000150e-02	3.474376e+00	1.551895e-07	0.000000e+00	6.449590e-08
5.280000000000150e-02	3.474148e+00	1.555118e-07	0.000000e+00	6.417554e-08
5.320000000000150e-02	3.473919e+00	1.558336e-07	0.000000e+00	6.385576e-08
5.360000000000149e-02	3.473690e+00	1.561548e-07	0.000000e+00	6.353654e-08
